CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;GRUPO_FAMILIA_PRODUCTO_FK;GRUPO_FAMILIA_PRODUCTO_DESC;GRUPO_FAMILIA_GENERICA_FK;GRUPO_FAMILIA_GENERICA_DESC
5678450;artridol;;Vigente;Sensible;Manual;;;;;;;5674232;artridol;4567041;No
5678451;artridol duo;;Vigente;Sensible;Manual;;;;;;;5674232;artridol;4567041;No
7349361;artridol duo forte;;Vigente;Insensible;Manual;;;;;;;5674232;artridol;4567041;No
6496532;artrilab 20;;Vigente;Insensible;Manual;;;;;;;7772126;artrilab 20;4567041;No
6632136;artrizona;;Vigente;Insensible;Manual;;;;;;;7772127;artrizona;4567041;No
5678455;artrotin;;Vigente;Sensible;Manual;;;;;;;5674242;artrotin;4567041;No
7686385;arvigil FT;;Vigente;Insensible;Manual;;;;;;;7686381;arvigil;4567041;No
7377331;asax;;Vigente;Insensible;Manual;;;;;;;7772132;asax;4567041;No
6496552;asicot;;Vigente;Insensible;Manual;;;;;;;7348989;asicot;4567041;No
7301258;asmavent - B;;Vigente;Insensible;Manual;;;;;;;7301246;asmavent;4567041;No
6550594;asmavent SF;;Vigente;Insensible;Manual;;;;;;;7301246;asmavent;4567041;No
7293307;asparaginasa;;Vigente;Insensible;Manual;;;;;;;7293304;asparaginasa;4567040;Si
6621323;aspirina;;Vigente;Insensible;Manual;;;;;;;7376960;aspirina;4567041;No
7377145;aspirina C limonada caliente;;Vigente;Insensible;Manual;;;;;;;7376960;aspirina;4567041;No
7376964;aspirina forte;;Vigente;Insensible;Manual;;;;;;;7376960;aspirina;4567041;No
7377112;aspirina 100;;Vigente;Insensible;Manual;;;;;;;7376960;aspirina;4567041;No
5678456;asventol;;Vigente;Sensible;Manual;;;;;;;5674246;asventol;4567041;No
7598654;atac;;Vigente;Insensible;Manual;;;;;;;5674247;atac;4567041;No
5678458;atacand;;Vigente;Sensible;Manual;;;;;;;5674266;atacand;4567041;No
5678459;atacand plus;;Vigente;Sensible;Manual;;;;;;;5674266;atacand;4567041;No
5678462;atemperator;;Vigente;Sensible;Manual;;;;;;;5674269;atemperator;4567041;No
6631256;atenfar;;Vigente;Insensible;Manual;;;;;;;7772133;atenfar;4567041;No
6496723;atenolol;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7540930;athimil;;Vigente;Insensible;Manual;;;;;;;7772135;athimil;4567041;No
6652895;atizor;;Vigente;Sensible;Manual;;;;;;;7772140;atizor;4567041;No
5678466;atlansil;;Vigente;Sensible;Manual;;;;;;;5674277;atlansil;4567041;No
6496740;atomex;;Vigente;Insensible;Manual;;;;;;;7772141;atomex;4567041;No
7186875;atomoxetina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6496752;atorvastatina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5702995;Atorxa;;Vigente;Sensible;Manual;;;;;;;5702853;Atorxa;4567041;No
7506646;atracurio besilato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7392199;atrinat;;Vigente;Insensible;Manual;;;;;;;7772144;atrinat;4567041;No
6428620;atripla;;Vigente;Insensible;Manual;;;;;;;7333837;atripla;4567041;No
5895871;atropina sulfato;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
5679182;atrovent;;Vigente;Sensible;Manual;;;;;;;5674281;atrovent;4567041;No
7739816;atrovent HFA;;Vigente;Sensible;Manual;;;;;;;5674281;atrovent;4567041;No
7598587;atusil;;Vigente;Insensible;Manual;;;;;;;7772145;atusil;4567041;No
7597789;augmentin;;Vigente;Insensible;Manual;;;;;;;5674287;augmentin;4567041;No
5679183;augmentin BID;;Vigente;Sensible;Manual;;;;;;;5674287;augmentin;4567041;No
7165996;augmentin BID sobres;;Vigente;Insensible;Manual;;;;;;;5674287;augmentin;4567041;No
5679184;augmentin ES - 600;;Vigente;Sensible;Manual;;;;;;;5674287;augmentin;4567041;No
5679192;augmentin IV;;Vigente;Sensible;Manual;;;;;;;5674287;augmentin;4567041;No
7441541;aurituss;;Vigente;Insensible;Manual;;;;;;;7772146;aurituss;4567041;No
6635437;aurorix;;Vigente;Sensible;Manual;;;;;;;7772148;aurorix;4567041;No
5679193;ausentron;;Vigente;Sensible;Manual;;;;;;;5674292;ausentron;4567041;No
6630796;autdol;;Vigente;Insensible;Manual;;;;;;;7349521;autdol;4567041;No
5679194;auxxil;;Vigente;Sensible;Manual;;;;;;;5674293;auxxil;4567041;No
7435331;avamys;;Vigente;Insensible;Manual;;;;;;;7772154;avamys;4567041;No
5679202;Avandamet;;Vigente;Sensible;Manual;;;;;;;5674294;Avandamet;4567041;No
5679203;Avandia;;Vigente;Sensible;Manual;;;;;;;5674371;Avandia;4567041;No
7253824;avastin;;Vigente;Insensible;Manual;;;;;;;7253822;avastin;4567041;No
7674251;avaxim;;Vigente;Insensible;Manual;;;;;;;7674243;avaxim;4567041;No
7674248;avaxim pediátrico;;Vigente;Insensible;Manual;;;;;;;7674243;avaxim;4567041;No
7272092;avectar;;Vigente;Insensible;Manual;;;;;;;7772155;avectar;4567041;No
5679204;avelox;;Vigente;Sensible;Manual;;;;;;;5674373;avelox;4567041;No
5679215;avelox IV;;Vigente;Sensible;Manual;;;;;;;5674373;avelox;4567041;No
7659848;avène;;Vigente;Insensible;Manual;;;;;;;7772164;avène;4567041;No
7309488;aviatus;;Vigente;Insensible;Manual;;;;;;;7309487;aviatus;4567041;No
7431246;avixis;;Vigente;Insensible;Manual;;;;;;;7772159;avixis;4567041;No
6621671;avodart;;Vigente;Insensible;Manual;;;;;;;7772160;avodart;4567041;No
6593587;avolve;;Vigente;Insensible;Manual;;;;;;;7772161;avolve;4567041;No
7390358;avonex;;Vigente;Insensible;Manual;;;;;;;7772163;avonex;4567041;No
7298718;axant;;Vigente;Insensible;Manual;;;;;;;7298712;axant;4567041;No
7439997;axasol;;Vigente;Insensible;Manual;;;;;;;7772165;axasol;4567041;No
7224957;axitinib;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7274290;axogen;;Vigente;Insensible;Manual;;;;;;;7772166;axogen;4567041;No
7161695;axone XR;;Vigente;Insensible;Manual;;;;;;;7780337;axone XR;4567041;No
7509016;ayr - 5;;Vigente;Insensible;Manual;;;;;;;7509012;ayr;4567041;No
7079757;ayr con urea;;Vigente;Insensible;Manual;;;;;;;7509012;ayr;4567041;No
7506840;az ofteno;;Vigente;Insensible;Manual;;;;;;;7772168;az ofteno;4567041;No
7272069;azacimyl;;Vigente;Insensible;Manual;;;;;;;7772169;azacimyl;4567041;No
7272037;azacitidina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5679216;azacortid;;Vigente;Sensible;Manual;;;;;;;5674374;azacortid;4567041;No
7508431;azarga;;Vigente;Insensible;Manual;;;;;;;7772170;azarga;4567041;No
7198050;azaviral;;Vigente;Insensible;Manual;;;;;;;7198048;azaviral;4567041;No
7200008;azdir;;Vigente;Insensible;Manual;;;;;;;7772171;azdir;4567041;No
6634939;azimit;;Vigente;Insensible;Manual;;;;;;;7772176;azimit;4567041;No
5679217;azitrom;;Vigente;Sensible;Manual;;;;;;;5674375;azitrom;4567041;No
7349607;azitrom forte;;Vigente;Insensible;Manual;;;;;;;5674375;azitrom;4567041;No
6497408;azitromicina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7508663;azopt;;Vigente;Insensible;Manual;;;;;;;7772177;azopt;4567041;No
7727945;aztreonam;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7592024;azufre;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7753609;azul de metileno;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7753664;azul patente;;Vigente;Insensible;Manual;;;;;;;7772178;azul patente;4567041;No
5679218;azulfidine;;Vigente;Sensible;Manual;;;;;;;5674376;azulfidine;4567041;No
7398266;azulfidine - EN;;Vigente;Insensible;Manual;;;;;;;5674376;azulfidine;4567041;No
6497442;azymol;;Vigente;Insensible;Manual;;;;;;;7772179;azymol;4567041;No
7579856;babyx;;Vigente;Insensible;Manual;;;;;;;7772180;babyx;4567041;No
7097270;bacitracina + neomicina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7097259;bacitricina + polimixina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5679221;bacterol;;Vigente;Sensible;Manual;;;;;;;5674384;bacterol;4567041;No
6636326;bacterol forte;;Vigente;Sensible;Manual;;;;;;;5674384;bacterol;4567041;No
7543402;bactrimel;;Vigente;Insensible;Manual;;;;;;;7772181;bactrimel;4567041;No
5679227;bactroban;;Vigente;Sensible;Manual;;;;;;;5674394;bactroban;4567041;No
6386191;bagomicina;;Vigente;Insensible;Manual;;;;;;;7341208;bagomicina;4567041;No
6497505;bagomigral;;Vigente;Insensible;Manual;;;;;;;7341240;bagomigral;4567041;No
5679232;bajaten;;Vigente;Sensible;Manual;;;;;;;5674398;bajaten;4567041;No
5679233;bajaten - D;;Vigente;Sensible;Manual;;;;;;;5674398;bajaten;4567041;No
7352981;baldmin;;Vigente;Insensible;Manual;;;;;;;7352978;baldmin;4567041;No
7377376;bálsamo analgésico;;Vigente;Insensible;Manual;;;;;;;7772297;bálsamo analgésico;4567041;No
7403998;bálsamo analgésico con fenilbutazona;;Vigente;Insensible;Manual;;;;;;;7772297;bálsamo analgésico;4567041;No
7598416;balsan;;Vigente;Insensible;Manual;;;;;;;7772182;balsan;4567041;No
5679234;bantix;;Vigente;Sensible;Manual;;;;;;;5674407;bantix;4567041;No
6497525;baraclude;;Vigente;Insensible;Manual;;;;;;;7335358;baraclude;4567041;No
7634489;bariéderm;;Vigente;Insensible;Manual;;;;;;;7713136;bariéderm;4567041;No
7635517;bariésun;;Vigente;Insensible;Manual;;;;;;;7772184;bariésun;4567041;No
5679237;batrafen;;Vigente;Sensible;Manual;;;;;;;5674409;batrafen;4567041;No
6905134;bauxol adulto;;Vigente;Insensible;Manual;;;;;;;7772185;bauxol;4567041;No
6671365;bauxol infantil;;Vigente;Sensible;Manual;;;;;;;7772185;bauxol;4567041;No
6497589;baxemin;;Vigente;Insensible;Manual;;;;;;;7772186;baxemin;4567041;No
5679238;baycip;;Vigente;Sensible;Manual;;;;;;;5674411;baycip;4567041;No
5679239;baycip XR;;Vigente;Sensible;Manual;;;;;;;5674411;baycip;4567041;No
7411959;baycuten;;Vigente;Insensible;Manual;;;;;;;7772187;baycuten;4567041;No
7598326;bbdent;;Vigente;Insensible;Manual;;;;;;;7772188;bbdent;4567041;No
7658208;bbind;;Vigente;Insensible;Manual;;;;;;;7772189;bbind;4567041;No
5879359;beclometasona dipropionato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7359383;beclometasona dipropionato + salbutamol LF;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6620545;bectam;;Vigente;Insensible;Manual;;;;;;;7772190;bectam;4567041;No
5679245;bediatil;;Vigente;Sensible;Manual;;;;;;;5674420;bediatil;4567041;No
6913485;bediatil forte;;Vigente;Insensible;Manual;;;;;;;5674420;bediatil;4567041;No
5702946;bejowa;;Vigente;Sensible;Manual;;;;;;;5702825;bejowa;4567041;No
6508932;belara;;Vigente;Insensible;Manual;;;;;;;7772191;belara;4567041;No
7772192;belara 20;;Vigente;Insensible;Manual;;;;;;;7772191;belara;4567041;No
6347289;belomet;;Vigente;Insensible;Manual;;;;;;;7352398;belomet;4567041;No
7596072;bemaz;;Vigente;Insensible;Manual;;;;;;;7772194;bemaz;4567041;No
7278507;bemetad;;Vigente;Insensible;Manual;;;;;;;7772195;bemetad;4567041;No
5879293;bencilpenicilina benzatina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5894570;bencilpenicilina sódica;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
7239593;bendamustina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7239724;bendavar;;Vigente;Insensible;Manual;;;;;;;7772196;bendavar;4567041;No
7353909;benlysta;;Vigente;Insensible;Manual;;;;;;;7772197;benlysta;4567041;No
7643825;bentley;;Vigente;Insensible;Manual;;;;;;;7643893;bentley;4567041;No
7643895;bentley frutilla;;Vigente;Insensible;Manual;;;;;;;7643893;bentley;4567041;No
7643892;bentley sparkling wine;;Vigente;Insensible;Manual;;;;;;;7643893;bentley;4567041;No
6636592;benzac AC;;Vigente;Sensible;Manual;;;;;;;7557621;benzac AC;4567041;No
7557624;benzac AC wash;;Vigente;Insensible;Manual;;;;;;;7557621;benzac AC;4567041;No
6524253;beof;;Vigente;Insensible;Manual;;;;;;;7317090;beof;4567041;No
7503533;bepanthol;;Vigente;Insensible;Manual;;;;;;;7772199;bepanthol;4567041;No
6647234;bequium;;Vigente;Sensible;Manual;;;;;;;7772203;bequium;4567041;No
7675027;beriplast P combi - set;;Vigente;Insensible;Manual;;;;;;;7772204;beriplast P combi - set;4567041;No
7462623;berocca plus;;Vigente;Insensible;Manual;;;;;;;7462626;berocca;4567041;No
5679246;berodual;;Vigente;Sensible;Manual;;;;;;;5674423;berodual;4567041;No
7739822;berodual HFA;;Vigente;Insensible;Manual;;;;;;;5674423;berodual;4567041;No
5679247;bersen;;Vigente;Sensible;Manual;;;;;;;5674425;bersen;4567041;No
7377453;bersen MD;;Vigente;Insensible;Manual;;;;;;;5674425;bersen;4567041;No
7271862;bescamin;;Vigente;Insensible;Manual;;;;;;;7772207;bescamin;4567041;No
6669160;beserol - s;;Vigente;Sensible;Manual;;;;;;;7772211;beserol - s;4567041;No
5679254;betacar;;Vigente;Sensible;Manual;;;;;;;5674430;betacar;4567041;No
7390745;betaferon;;Vigente;Insensible;Manual;;;;;;;7772212;betaferon;4567041;No
7504236;betagen;;Vigente;Insensible;Manual;;;;;;;7772214;betagen;4567041;No
5679263;betaloc ZOK;;Vigente;Sensible;Manual;;;;;;;5674431;betaloc ZOK;4567041;No
6636670;betametasona;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
6775742;betametasona dipropionato;;Vigente;Sensible;Manual;;;;;;;;;4567040;Si
7297735;betametasona dipropionato + clotrimazol;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7713088;betametasona fosfato sódico;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
5679264;betaplex;;Vigente;Sensible;Manual;;;;;;;5674434;betaplex;4567041;No
7172375;betaplex CR;;Vigente;Insensible;Manual;;;;;;;5674434;betaplex;4567041;No
6354598;betaserc;;Vigente;Insensible;Manual;;;;;;;7772217;betaserc;4567041;No
6524262;betaxolol;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7162940;betina;;Vigente;Insensible;Manual;;;;;;;7162937;betina;4567041;No
6557361;betis;;Vigente;Insensible;Manual;;;;;;;7772218;betis;4567041;No
6524283;betoptic;;Vigente;Insensible;Manual;;;;;;;7772219;betoptic;4567041;No
6524326;betoptic S;;Vigente;Insensible;Manual;;;;;;;7772219;betoptic;4567041;No
5679266;bevitex;;Vigente;Sensible;Manual;;;;;;;5674447;bevitex;4567041;No
5679269;bevitex forte;;Vigente;Sensible;Manual;;;;;;;5674447;bevitex;4567041;No
7662983;biafine;;Vigente;Insensible;Manual;;;;;;;7772220;biafine;4567041;No
7171106;bicalutamida;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6742208;bicarbonato de sodio;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7097588;bifonazol;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7624385;bifosfato de potasio;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7517884;bilacton;;Vigente;Insensible;Manual;;;;;;;7772225;bilacton;4567041;No
5679271;bilaten;;Vigente;Sensible;Manual;;;;;;;5674452;bilaten;4567041;No
5679275;bilaten - D;;Vigente;Sensible;Manual;;;;;;;5674452;bilaten;4567041;No
7475632;bilaxil;;Vigente;Insensible;Manual;;;;;;;7772226;bilaxil;4567041;No
6347358;bilidren;;Vigente;Insensible;Manual;;;;;;;7772228;bilidren;4567041;No
7413136;bio electro;;Vigente;Insensible;Manual;;;;;;;7772230;bio electro;4567041;No
7477205;biocord;;Vigente;Insensible;Manual;;;;;;;7477203;biocord;4567041;No
7477184;biocord active;;Vigente;Insensible;Manual;;;;;;;7477203;biocord;4567041;No
5679277;bioflora;;Vigente;Sensible;Manual;;;;;;;5674454;bioflora;4567041;No
5915125;biogaia;;Vigente;Sensible;Manual;;;;;;;7633971;biogaia;4567041;No
7633970;biogaia prodentis;;Vigente;Insensible;Manual;;;;;;;7633971;biogaia;4567041;No
7301119;biogel;;Vigente;Insensible;Manual;;;;;;;7301115;biogel;4567041;No
7396544;biogrip;;Vigente;Insensible;Manual;;;;;;;7396543;biogrip;4567041;No
7396545;biogrip forte;;Vigente;Insensible;Manual;;;;;;;7396543;biogrip;4567041;No
7358425;bioinsugen - N;;Vigente;Insensible;Manual;;;;;;;7356833;bioinsugen;4567041;No
7356835;bioinsugen - R;;Vigente;Insensible;Manual;;;;;;;7356833;bioinsugen;4567041;No
7369742;bioinsugen - 30 / 70;;Vigente;Insensible;Manual;;;;;;;7356833;bioinsugen;4567041;No
5679279;biolactus;;Vigente;Sensible;Manual;;;;;;;5674456;biolactus;4567041;No
6497694;biolev;;Vigente;Insensible;Manual;;;;;;;7772231;biolev;4567041;No
6595752;biomood;;Vigente;Sensible;Manual;;;;;;;7772234;biomood;4567041;No
6354472;bion allergo;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
7458875;bion BB;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
6354441;bion intime;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
6354503;bion transit;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
6354372;bion 3;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
7739831;bion 3 mini;;Vigente;Insensible;Manual;;;;;;;7456875;bion;4567041;No
7658290;biopiel;;Vigente;Insensible;Manual;;;;;;;7772235;biopiel;4567041;No
5679286;biopsol;;Vigente;Sensible;Manual;;;;;;;5674457;biopsol;4567041;No
7579896;biopsol ER;;Vigente;Insensible;Manual;;;;;;;5674457;biopsol;4567041;No
7517931;bioticaps;;Vigente;Insensible;Manual;;;;;;;7772236;bioticaps;4567041;No
7579316;bioval;;Vigente;Insensible;Manual;;;;;;;7772242;bioval;4567041;No
7666286;biretix duo;;Vigente;Insensible;Manual;;;;;;;7666279;biretix;4567041;No
7666291;biretix mask;;Vigente;Insensible;Manual;;;;;;;7666279;biretix;4567041;No
7666290;biretix micropeel;;Vigente;Insensible;Manual;;;;;;;7666279;biretix;4567041;No
7276815;biskam;;Vigente;Insensible;Manual;;;;;;;7772243;biskam;4567041;No
5679291;bisolvon adulto;;Vigente;Sensible;Manual;;;;;;;5674461;bisolvon;4567041;No
7413822;bisolvon infantil;;Vigente;Insensible;Manual;;;;;;;5674461;bisolvon;4567041;No
6566427;bisopril;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7573375;bisopril - D;;Vigente;Insensible;Manual;;;;;;;7573373;bisopril;4567041;No
7212305;bivir;;Vigente;Insensible;Manual;;;;;;;7212302;bivir;4567041;No
6636849;bladuril;;Vigente;Sensible;Manual;;;;;;;7772245;bladuril;4567041;No
7392010;blastoferon;;Vigente;Insensible;Manual;;;;;;;7772247;blastoferon;4567041;No
7398359;blaxitec;;Vigente;Insensible;Manual;;;;;;;7772249;blaxitec;4567041;No
7264220;bleocris 15;;Vigente;Insensible;Manual;;;;;;;7772251;bleocris 15;4567041;No
7253457;bleomicina;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7431558;blisprotex;;Vigente;Insensible;Manual;;;;;;;7772254;blisprotex;4567041;No
6894759;blissel;;Vigente;Insensible;Manual;;;;;;;7311815;blissel;4567041;No
7431668;blistex con medicación;;Vigente;Insensible;Manual;;;;;;;7431705;blistex;4567041;No
5679292;blocar;;Vigente;Sensible;Manual;;;;;;;5674463;blocar;4567041;No
6627160;blonax;;Vigente;Insensible;Manual;;;;;;;7299514;blonax;4567041;No
5679294;blopress;;Vigente;Sensible;Manual;;;;;;;5676399;blopress;4567041;No
5679300;blopress - D;;Vigente;Sensible;Manual;;;;;;;5676399;blopress;4567041;No
5679301;blox;;Vigente;Sensible;Manual;;;;;;;5676400;blox;4567041;No
5679302;blox - D;;Vigente;Sensible;Manual;;;;;;;5676400;blox;4567041;No
7558855;bonalfa;;Vigente;Insensible;Manual;;;;;;;7772255;bonalfa;4567041;No
7624311;bondronat;;Vigente;Insensible;Manual;;;;;;;7772256;bondronat;4567041;No
6497730;bonviva;;Vigente;Insensible;Manual;;;;;;;7772258;bonviva;4567041;No
7674223;boostrix;;Vigente;Insensible;Manual;;;;;;;7772262;boostrix;4567041;No
7294085;botox;;Vigente;Insensible;Manual;;;;;;;7294084;botox;4567041;No
5679304;bramedil;;Vigente;Sensible;Manual;;;;;;;5676402;bramedil;4567041;No
5679307;bramedil compuesto;;Vigente;Sensible;Manual;;;;;;;5676402;bramedil;4567041;No
7214202;bratesse;;Vigente;Insensible;Manual;;;;;;;7214199;bratesse;4567041;No
7341249;brevex;;Vigente;Insensible;Manual;;;;;;;7341248;brevex;4567041;No
7441781;brexotide diskus;;Vigente;Insensible;Manual;;;;;;;5676403;brexotide;4567041;No
5679308;brexotide LF;;Vigente;Sensible;Manual;;;;;;;5676403;brexotide;4567041;No
7442308;brexovent LF;;Vigente;Insensible;Manual;;;;;;;7772266;brexovent LF;4567041;No
7024971;bridion;;Vigente;Insensible;Manual;;;;;;;7772267;bridion;4567041;No
6566351;brilinta;;Vigente;Insensible;Manual;;;;;;;7772268;brilinta;4567041;No
7409866;brimopress;;Vigente;Insensible;Manual;;;;;;;7409865;brimopress;4567041;No
7409873;brimopress T;;Vigente;Insensible;Manual;;;;;;;7409865;brimopress;4567041;No
6365279;brintellix;;Vigente;Insensible;Manual;;;;;;;7772269;brintellix;4567041;No
5679311;britaxol;;Vigente;Insensible;Manual;;;;;;;5677237;britaxol;4567041;No
7409977;brixia;;Vigente;Insensible;Manual;;;;;;;7772270;brixia;4567041;No
6644153;brodifac;;Vigente;Sensible;Manual;;;;;;;7299246;brodifac;4567041;No
7276837;brofugal;;Vigente;Insensible;Manual;;;;;;;7772271;brofugal;4567041;No
6497760;bromazepam;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6557179;bromex SF;;Vigente;Insensible;Manual;;;;;;;7350313;bromex;4567041;No
7420988;bromfin;;Vigente;Insensible;Manual;;;;;;;7772274;bromfin;4567041;No
6649413;bromhexina clorhidrato;;Vigente;Sensible;Manual;;;;;;;7297613;bromhexina;4567040;Si
7338752;bromuro de ipratropio + fenoterol bromhidrato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
7310899;broncard;;Vigente;Insensible;Manual;;;;;;;7310896;broncard;4567041;No
6357221;broncatox;;Vigente;Insensible;Manual;;;;;;;7772276;broncatox;4567041;No
7495702;broncho - vaxom adulto;;Vigente;Insensible;Manual;;;;;;;7495701;broncho - vaxom;4567041;No
7495704;broncho - vaxom infantil;;Vigente;Insensible;Manual;;;;;;;7495701;broncho - vaxom;4567041;No
6637067;broncho - vaxom niños;;Vigente;Sensible;Manual;;;;;;;7495701;broncho - vaxom;4567041;No
7523005;broncodeína;;Vigente;Insensible;Manual;;;;;;;7729816;broncodeína;4567041;No
6639445;broncodual;;Vigente;Insensible;Manual;;;;;;;7772278;broncodual;4567041;No
7739851;broncodual forte;;Vigente;Insensible;Manual;;;;;;;7772278;broncodual;4567041;No
7634754;broncot;;Vigente;Insensible;Manual;;;;;;;7609534;broncot;4567041;No
7609500;broncot G.F.T.;;Vigente;Insensible;Manual;;;;;;;7609534;broncot;4567041;No
7609525;broncot G.F.T. forte;;Vigente;Insensible;Manual;;;;;;;7609534;broncot;4567041;No
7377476;broncotusilan adulto;;Vigente;Insensible;Manual;;;;;;;7377473;broncotusilan;4567041;No
7377481;broncotusilan pediátrico;;Vigente;Insensible;Manual;;;;;;;7377473;broncotusilan;4567041;No
5679312;brondilat;;Vigente;Sensible;Manual;;;;;;;5677238;brondilat;4567041;No
7389069;brontal adulto;;Vigente;Insensible;Manual;;;;;;;7389067;brontal;4567041;No
7389072;brontal infantil;;Vigente;Insensible;Manual;;;;;;;7389067;brontal;4567041;No
6550570;brontec;;Vigente;Insensible;Manual;;;;;;;7352070;brontec;4567041;No
7637677;bropil LF;;Vigente;Insensible;Manual;;;;;;;7772286;bropil LF;4567041;No
7207518;brufen;;Vigente;Insensible;Manual;;;;;;;7772287;brufen;4567041;No
7355831;bucogerm tos;;Vigente;Insensible;Manual;;;;;;;7355830;bucogerm;4567041;No
6905151;bucoseptil;;Vigente;Insensible;Manual;;;;;;;7772290;bucoseptil;4567041;No
5679313;budasmal SF;;Vigente;Sensible;Manual;;;;;;;5677247;budasmal;4567041;No
6633554;budenofalk;;Vigente;Insensible;Manual;;;;;;;7772291;budenofalk;4567041;No
6741391;budesonida;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
6716018;bupivacaína clorhidrato;;Vigente;Insensible;Manual;;;;;;;;;4567040;Si
