ConceptID;Term;RegNUM;RegAÑO
812841000167106;estreptomicina 1 g polvo para solución inyectable (Bestpharma);B-777;15
812851000167109;carboplatino 150 mg polvo liofilizado para solución inyectable (LKM);F-22063;15
812861000167107;toprel 50 mg comprimido recubierto (Drugtech);F-11995;17
812871000167101;esanflu adulto jarabe (Esan);F-15515;16
812881000167104;tramadol clorhidrato 50 mg cápsula (Sanitas);F-489;18
812891000167102;topamax 50 mg comprimido recubierto (Janssen);F-915;14
812901000167101;toprel 100 mg comprimido recubierto (Drugtech);F-11996;17
812911000167104;plenair 10 mg comprimido recubierto (Pharma Investi);F-17481;14
812921000167109;sae infantil supositorio (Pasteur);F-11635;16
812931000167106;ibupirac flu suspensión oral (Chemopharma);F-15022;15
812941000167103;efexor XR 37,5 mg cápsula con gránulos recubiertos de liberación prolongada (Wyeth);F-1863;14
812961000167102;mailen jarabe (Roemmers);F-14756;15
812971000167108;ibupirac flu forte suspensión oral (Chemopharma);F-15023;15
812981000167105;carboplatino 450 mg/45 mL solución inyectable (Fresenius Kabi);F-16131;17
812991000167107;lutamidal 50 mg comprimido recubierto (Tecnofarma);F-2100;14
813001000167106;dipemina comprimido recubierto (Raffo);F-14971;15
813011000167108;dolo - neurobionta comprimido recubierto (Merck);F-16689;18
813021000167103;ibupirac flu forte comprimido recubierto (Chemopharma);F-13284;13
813031000167101;clorfenamina maleato 4 mg comprimido recubierto (Andrómaco);F-14519;15
813041000167109;lutamidal 150 mg comprimido recubierto (Tecnofarma);F-18991;16
813051000167107;etopósido 100 mg/5 mL solución concentrada para infusión (Lab Chile);F-18154;15
813061000167105;amoxicilina 250 mg/5 mL polvo para suspensión oral (Mintlab);F-15181;15
813071000167104;clofexan jarabe (Bagó);F-9666;16
813081000167102;ibupirac flu comprimido recubierto (Chemopharma);F-13285;13
813091000167100;diclofenaco sódico 50 mg supositorio (Lab Chile);F-3924;15
813111000167109;xarelto 20 mg comprimido recubierto (Bayer);F-19162;16
813121000167104;esancort crema (Esan);F-9286;16
813131000167102;carboplatino 450 mg/45 mL solución inyectable (Pfizer);F-12762;18
813141000167105;elidel crema tópica (Novartis);F-12384;17
813151000167108;amoxicilina 500 mg/5 mL polvo para suspensión oral (Mintlab);F-6860;15
813161000167106;carboplatino 150 mg/15 mL solución inyectable (Fresenius Kabi);F-16130;17
813171000167100;madozide comprimido (Lab Chile);F-20560;13
813191000167101;vastus comprimido recubierto (Tecnofarma);F-18932;16
813201000167104;lincocin cápsula (Pfizer);F-13142;13
813211000167102;mantra comprimido recubierto (Euromed);F-19375;17
813231000167109;cialis 20 mg comprimido recubierto (Eli Lilly);F-13431;13
813241000167101;saniprostol 5 mg comprimido recubierto (Sanitas);F-8952;16
813261000167100;dosara D forte comprimido recubierto (Andrómaco);F-14960;15
813271000167106;kredit 500 mg comprimido recubierto (Royal Pharma);F-21971;15
813281000167108;pertium comprimido (Saval);F-17500;14
813291000167105;thromboflux polvo liofilizado para solución inyectable (Biosano);B-1952;16
813301000167109;fulgrip día y noche comprimido recubierto (Medipharm);F-8366;16
813311000167106;coarol comprimido (Andrómaco);F-7516;16
813321000167101;propranolol clorhidrato 10 mg comprimido (Mintlab);F-13795;14
813331000167104;cataflam DAL suspensión oral (Novartis);F-2724;14
813351000167105;desloratadina 5 mg comprimido recubierto (Mintlab);F-14377;14
813371000167102;etambutol clorhidrato 200 mg comprimido (Bestpharma);F-10119;16
813381000167100;ceumid 1000 comprimido recubierto (Pharma investi);F-14833;15
813391000167103;artren suspensión oral (Merck);F-18060;15
813401000167100;merpal DAL suspensión oral (Prater);F-18799;16
813411000167103;metoclopramida clorhidrato 10 mg comprimido (Mintlab);FX-35;17
813421000167108;valtrex comprimido recubierto (GSK);F-10685;16
813431000167105;dolgex 200 mg/5 mL suspensión oral (Lab Chile);F-18066;15
813441000167102;dolgex 100 mg/5 mL suspensión oral (Lab Chile);F-18065;15
813451000167104;plenair 5 mg comprimido masticable (Pharma Investi);F-17480;14
813461000167101;zyprexa 10 mg comprimido recubierto (Eli Lilly);F-228;17
813471000167107;adempas 1,5 mg comprimido recubierto (Bayer);F-20656;13
813491000167106;dosin suspensión oral para gotas (Andrómaco);F-6633;15
813521000167109;alsarkare 320 mg comprimido recubierto (Etex);F-19192;17
813531000167106;fluconazol 150 mg cápsula (Lab Chile);F-13967;14
813541000167103;plenair 4 mg comprimido masticable (Pharma Investi);F-17479;14
813571000167108;alsarkare 160 mg comprimido recubierto (Etex);F-19191;17
813581000167105;diapresan 25 mg comprimido (Bagó);F-13756;14
813591000167107;etopósido 100 mg/5 mL solución inyectable (Fresenius Kabi);F-19547;17
813601000167102;zaditen 0,025% solución oftálmica (Alcon);F-9280;16
813621000167105;blopress 8 mg comprimido (Abbott);F-717;13
813631000167107;esanflu infantil jarabe (Esan);F-15514;16
813651000167101;pirazinamida 500 mg comprimido (Bestpharma);F-8034;16
813661000167103;diclofenaco sódico 75 mg/3 mL solución inyectable (Mintlab);F-2873;14
813671000167109;acepran FT 0,5 mg comprimido bucodispersable (Andrómaco);F-20299;13
813681000167106;latof solución oftálmica (Nicolich);F-3393;15
813691000167108;langastrol cápsula con gránulos con recubrimiento entérico (Medipharm);F-14562;15
813701000167108;midazolam 5 mg/mL solución inyectable (Pfizer);F-8205;16
813711000167105;propranolol clorhidrato 40 mg comprimido (Mintlab);F-3440;15
813721000167100;recamicina 750 mg comprimido recubierto (Neumobiotics);F-14906;15
813731000167103;propess dispositivo de inserción vaginal (Ferring);F-21691;14
813741000167106;clormezanona 200 mg comprimido (Pasteur);F-1691;14
813751000167109;lilcarlil 150 mg/15 mL solución inyectable (Eli Lilly);F-20815;14
813761000167107;lamisil crema tópica (Novartis);F-9612;16
813771000167101;dilasedan comprimido (Bagó);F-21525;14
813781000167104;sensi kin enjuague bucal (Kin);232C-25;15
813791000167102;cotrimoxazol suspensión oral (Mintlab);F-6889;15
813801000167103;atacand 8 mg comprimido (Astrazeneca);F-21086;14
813811000167101;seretide diskus 100 / 50 polvo para inhalación en cápsula (GSK);F-21321;14
813821000167106;seretide diskus 250 / 50 polvo para inhalación en cápsula (GSK);F-21328;14
813831000167108;vartalan 320 mg comprimido recubierto (Cardiopharm);F-15682;16
813841000167100;bactroban crema dérmica (GSK);F-14016;14
813851000167102;grifotriaxona polvo para solución inyectable (Lab Chile);F-4653;15
813861000167104;ketoprofeno 100 mg/2 mL solución inyectable (Biosano);F-12905;18
813871000167105;seretide diskus 500 / 50 polvo para inhalación (GSK);F-21331;14
813881000167107;cupripen cápsula (Bestpharma);F-7807;16
813891000167109;levepsy 1000 mg comprimido recubierto (Indopharma);F-21205;14
813911000167107;betaloc ZOK 25 mg comprimido de liberación prolongada (Astrazeneca);F-18372;15
813921000167102;gemcitabina 200 mg polvo liofilizado para solución inyectable (GP Pharm);F-21305;14
813931000167100;propranolol clorhidrato 10 mg comprimido (Lab Chile);F-2278;14
813941000167108;seroquel 25 mg comprimido recubierto (Astrazeneca);F-7200;15
813951000167106;levepsy 500 mg comprimido recubierto (Indopharma);F-21204;14
813961000167109;kaloba solución oral para gotas (Pharma Investi);N-449;17
813971000167103;lipox 80 mg comprimido recubierto (Lab Chile);F-19642;17
813981000167101;inucal solución oral para gotas (Prater);N-498;16
813991000167104;gemcitabina 1 g polvo liofilizado para solución inyectable (GP Pharm);F-21304;14
814001000167108;flemibron jarabe (Esan);F-9287;16
814011000167105;acevit solución oral para gotas (Recalcine);F-5778;15
814021000167100;paclitaxel 30 mg solución inyectable (GP Pharm);F-21209;14
814031000167103;crinone gel vaginal (Merck);F-14468;15
814041000167106;betaferon polvo liofilizado para solución inyectable con solvente (Bayer);B-61;17
814051000167109;carboplatino 450 mg polvo liofilizado para solución inyectable (Complex Therap);F-19934;18
814061000167107;sedopect jarabe (Andrómaco);F-6809;15
814071000167101;atacand 32 mg comprimido (Astrazeneca);F-21087;14
814081000167104;isoniazida 100 mg comprimido (Lab Chile);F-1377;13
814091000167102;carboplatino 150 mg polvo liofilizado para solución inyectable (Complex Therap);F-19933;18
814101000167109;paclitaxel 300 mg solución inyectable (GP Pharm);F-21212;14
814111000167106;carboplatino 450 mg polvo liofilizado para solución inyectable (LKM);F-22062;15
814121000167101;firmagon 120 mg polvo liofilizado para solución inyectable con solvente (Ferring);F-20448;13
814131000167104;ampliron 5 mg comprimido (Pharma Investi);F-21948;15
814141000167107;kredit 1000 mg comprimido recubierto (Royal Pharma);F-13564;14
814151000167105;paclitaxel 150 mg solución inyectable (GP Pharm);F-21211;14
814161000167108;broncard solución oral para gotas (ITF - Labomed);F-17720;14
814171000167102;paclitaxel 100 mg solución inyectable (GP Pharm);F-21210;14
814181000167100;nicotinell tts 10 sistema terapéutico transdérmico (Novartis);F-19783;18
814191000167103;nicotinell tts 20 sistema terapéutico transdérmico (Novartis);F-9621;16
814201000167101;ampliron 10 mg comprimido (Pharma Investi);F-21949;15
814211000167104;carboron retard comprimido de liberación prolongada (Royal Pharma);F-3591;15
814221000167109;elcal forte cápsula (Andrómaco);F-920;13
814231000167106;firmagon 80 mg polvo liofilizado para solución inyectable con solvente (Ferring);F-20439;13
814241000167103;nicotinell tts 30 sistema terapéutico transdérmico (Novartis);F-9622;16
814251000167100;gentamicina crema dérmica (Mintlab);B-1802;14
814261000167102;midazolam 50 mg/10 mL solución inyectable (Sanderson);F-14671;15
814281000167105;acepran 2 mg comprimido (Andrómaco);F-7397;16
814301000167106;tenaron 15 mg comprimido (Pharma Investi);F-855;13
814311000167108;senexon SR 37,5 comprimido recubierto de liberación prolongada (Drugtech);F-15706;16
814321000167103;nervix SR 150 mg cápsula con gránulos de liberación prolongada (Bagó);F-14885;15
814331000167101;vartalan AM 5 / 80 comprimido recubierto (Cardiopharm);F-17043;13
814341000167109;levevitae 1000 mg comprimido recubierto (Galenicum);F-21461;14
814351000167107;rifampicina 100 mg/5 mL suspensión oral (Bestpharma);F-15763;16
814361000167105;vartalan AM 5 / 320 comprimido recubierto (Cardiopharm);F-17041;13
814371000167104;vartalan AM 5 / 160 comprimido recubierto (Cardiopharm);F-17042;13
814381000167102;levevitae 500 mg comprimido recubierto (Galenicum);F-21597;14
814391000167100;droperidol 25 mg/10 mL solución inyectable (Sanderson);F-10878;16
814411000167100;midazolam 50 mg/10 mL solución inyectable (Pfizer);F-8208;16
814421000167105;caristop 0,2% solución para enjuague bucal (Maver);F-3804;15
814441000167104;venlavitae 150 mg cápsula liberación prolongada (Galenicum);F-22138;15
814451000167101;tenaron 7,5 mg comprimido (Pharma Investi);F-855;13
814461000167103;recamicina 500 mg comprimido recubierto (Neumobiotics);F-2435;14
814471000167109;sentidol 50 mg comprimido recubierto (Medipharm);F-7176;15
814491000167108;cotrimoxazol forte suspensión oral (Andrómaco);F-6536;15
814501000167103;lilcarlil 450 mg/45 mL solución inyectable (Eli Lilly);F-20816;14
814511000167101;venlavitae 75 mg cápsula liberación prolongada (Galenicum);F-22137;15
814531000167108;acepran FT 2 mg comprimido bucodispersable (Andrómaco);F-20300;13
814541000167100;klaricid 500 mg comprimido recubierto (Abbott);F-15781;16
814551000167102;efedrina sulfato 6% solución inyectable (Biosano);F-3034;15
814561000167104;diclofenaco dietilamina 1,16% gel (Mintlab);F-12366;17
814571000167105;luvis solución oftálmica (Medipharm);F-14012;14
814581000167107;sentidol LP 75 mg comprimido recubierto de liberación prolongada (Medipharm);F-15077;15
814591000167109;pervioral comprimido recubierto (Royal Pharma);F-3588;15
814601000167104;vartalan D comprimido recubierto (Cardiopharm);F-9172;16
814621000167107;sensaid pasta dental (Dentaid);F-20091;16
814641000167101;levetiracetam 500 mg comprimido recubierto (Seven Pharma);F-22392;16
814651000167103;ayr con urea emulsión tópica (S.M.B. Farma);F-10228;16
814661000167100;meditoina 135 mg comprimido recubierto (Medipharm);F-20690;13
814671000167106;naturel comprimido recubierto (Grünenthal);F-20441;13
814681000167108;ricilina polvo para suspensión oral (Neumobiotics);B-147;13
814691000167105;emolan protector solar mujer SPF 30 spray (K2 Health&Wellness);137C-177;14
814701000167105;glemaz comprimido (Bagó);F-13232;13
814711000167107;gemcitabina 200 mg polvo liofilizado para solución inyectable (Lab Chile);F-18157;15
814721000167102;curocef 250 mg comprimido recubierto (GSK);F-4105;15
814741000167108;ketoconazol 2% crema dérmica (Mintlab);F-12334;17
814751000167106;gemcitabina 1000 mg polvo liofilizado para solución inyectable (Lab Chile);F-18156;15
814761000167109;acepran 0,5 mg comprimido dispersable (Andrómaco);F-16434;17
814771000167103;lucaste 5 mg comprimido masticable (Euromed);F-20589;13
814791000167104;meditoina 200 mg comprimido recubierto de liberación prolongada (Medipharm);F-14189;14
814801000167100;sensaid enjuague bucal (Dentaid);F-7777;16
814811000167103;nontox solución oral (Neumobiotics);F-18218;15
814821000167108;agua bidestilada solución inyectable (Fresenius Kabi);F-13887;14
814831000167105;wellbutrin XL 300 mg comprimido recubierto de liberación extendida (GSK);F-16812;18
814841000167102;cotrimoxazol forte suspensión oral (Sanitas);F-8913;16
814851000167104;nervix SR 75 mg cápsula con gránulos de liberación prolongada (Bagó);F-14885;15
814861000167101;senexon SR 150 comprimido recubierto de liberación prolongada (Drugtech);F-12696;17
814871000167107;midazolam 5 mg/5 mL solución inyectable (Sanderson);F-14713;15
814881000167109;vartalan AM 10 / 160 comprimido recubierto (Cardiopharm);F-17044;13
814891000167106;vartalan AM 10 / 320 comprimido recubierto (Cardiopharm);F-17045;13
814901000167107;ibuprofeno 100 mg/5 mL suspensión oral (Mintlab);F-13381;13
814911000167109;aroxat CR 12,5 mg comprimido con recubrimiento entérico de liberación prolongada (GSK);F-13404;13
814921000167104;cloruro de potasio 10% solución inyectable (Sanderson);F-2490;14
814931000167102;lucaste 4 mg comprimido masticable (Euromed);F-20588;13
814941000167105;metformina clorhidrato 1000 mg comprimido recubierto (Sanitas);F-21637;15
814951000167108;degraler jarabe (Bagó);F-15510;16
814961000167106;senexon SR 75 comprimido recubierto de liberación prolongada (Drugtech);F-12695;17
814971000167100;metformina clorhidrato 850 mg comprimido recubierto (Sanitas);F-12064;17
814991000167101;singulair granulado para solución oral (MSD);F-21367;14
815021000167104;starlix 120 mg comprimido recubierto (Novartis);F-7754;16
815031000167102;dalacin 300 mg/2 mL solución inyectable (Pfizer);F-17302;13
815041000167105;bioinsugen - N suspensión inyectable (Biosano);B-1957;16
815051000167108;no + akn base maquillaje líquido emulsión (K2 Health&Wellness);137C-188;15
815061000167106;fulgrip comprimido recubierto (Medipharm);F-8367;16
815071000167100;loperamida clorhidrato 2 mg comprimido (Lab Chile);F-3982;15
815081000167103;hidroclorotiazida 12,5 mg + losartán potásico 50 mg comprimido recubierto (OPKO);F-17538;14
815091000167101;hidroclorotiazida 12,5 mg + losartán potásico 50 mg comprimido recubierto (Mintlab);F-14548;15
815101000167108;subelan XR 150 mg cápsula con comprimido de liberación prolongada (Pharmavita);F-20484;13
815111000167105;tensodox 10 mg comprimido recubierto (Recalcine);F-11070;16
815121000167100;eritromicina 400 mg/5 mL polvo para suspensión oral (Andrómaco);B-954;15
815141000167106;subelan XR 37,5 mg cápsula con comprimido de liberación prolongada (Pharmavita);F-20675;13
815151000167109;auxxil 750 mg comprimido recubierto (Lab Chile);F-14915;15
815161000167107;tricolon solución oral para gotas (Euromed);F-17629;14
815171000167101;subelan XR 75 mg cápsula con comprimido de liberación prolongada (Pharmavita);F-20485;13
