FK_CCTNU_CONCEPTO_ID;CCTNU_CONCEPTO_ID;CCTVA_DESCRIPCION_USUARIO;CRTNU_ORDEN;ESTADO
54382;4589364;oral;1;Vigente
70789;4589360;intravenosa;1;Vigente
70789;4589365;intramuscular;1;Vigente
695;4589364;oral;1;Vigente
520;4589364;oral;1;Vigente
73921;4589364;oral;1;Vigente
78590;4589377;tópica;1;Vigente
81389;4589364;oral;1;Vigente
86075;4589360;intravenosa;1;Vigente
87367;4589377;tópica;1;Vigente
93137;4589365;intramuscular;1;Vigente
93137;4589503;intraarticular;1;Vigente
131476;4589392;ocular;1;Vigente
136087;4589364;oral;1;Vigente
161047;4589364;oral;1;Vigente
175717;4589360;intravenosa;1;Vigente
180821;4589364;oral;1;Vigente
186718;4589392;ocular;1;Vigente
188132;4589364;oral;1;Vigente
203878;4589392;ocular;1;Vigente
229046;4589364;oral;1;Vigente
232923;4589364;oral;1;Vigente
263709;4589364;oral;1;Vigente
281598;4589392;ocular;1;Vigente
282781;4589364;oral;1;Vigente
318334;4589364;oral;1;Vigente
454748;4589377;tópica;1;Vigente
602893;4589360;intravenosa;1;Vigente
684440;4589392;ocular;1;Vigente
740376;4589365;intramuscular;1;Vigente
788534;4589364;oral;1;Vigente
1873716;4589364;oral;1;Vigente
2179512;4589364;oral;1;Vigente
2909760;4589364;oral;1;Vigente
3281401;4589360;intravenosa;1;Vigente
3313212;4589364;oral;1;Vigente
54381;4589364;oral;1;Vigente
54610;4589420;inhalatoria oral;1;Vigente
1163163;4589420;inhalatoria oral;1;Vigente
1231787;4589360;intravenosa;1;Vigente
1231787;4589365;intramuscular;1;Vigente
1231787;4589370;subcutánea;1;Vigente
1280822;4589364;oral;1;Vigente
1368981;4589364;oral;1;Vigente
1578971;4589364;oral;1;Vigente
112;4589364;oral;1;Vigente
80972;4589364;oral;1;Vigente
103322;4589364;oral;1;Vigente
110157;4589364;oral;1;Vigente
110497;4589364;oral;1;Vigente
114939;4589377;tópica;1;Vigente
127357;4589364;oral;1;Vigente
142136;4589364;oral;1;Vigente
161053;4589364;oral;1;Vigente
447878;4589364;oral;1;Vigente
606567;4589364;oral;1;Vigente
661590;4589364;oral;1;Vigente
1131722;4589364;oral;1;Vigente
1157147;4589364;oral;1;Vigente
1158440;4589364;oral;1;Vigente
1211575;4589364;oral;1;Vigente
1429836;4589364;oral;1;Vigente
1903028;4589377;tópica;1;Vigente
4260509;4589364;oral;1;Vigente
5987116;4589392;ocular;1;Vigente
5987128;4589420;inhalatoria oral;1;Vigente
5987143;4589364;oral;1;Vigente
5987165;4589360;intravenosa;1;Vigente
5987186;4589386;rectal;1;Vigente
5987203;4589381;nebulización;1;Vigente
5987209;4589377;tópica;1;Vigente
5987212;4589364;oral;1;Vigente
5987223;4589360;intravenosa;1;Vigente
5987240;4589364;oral;1;Vigente
5987252;4589364;oral;1;Vigente
5987253;4589360;intravenosa;1;Vigente
5987264;7731248;intraarterial;1;Vigente
5987264;4589360;intravenosa;1;Vigente
5987268;4589377;tópica;1;Vigente
5987270;4589360;intravenosa;1;Vigente
5987281;4589360;intravenosa;1;Vigente
5987291;4589364;oral;1;Vigente
5987304;4589364;oral;1;Vigente
5987307;4589360;intravenosa;1;Vigente
5987320;4589364;oral;1;Vigente
5987331;4589360;intravenosa;1;Vigente
5987331;4589365;intramuscular;1;Vigente
5987338;4589364;oral;1;Vigente
5987352;4589360;intravenosa;1;Vigente
5987354;4589360;intravenosa;1;Vigente
5987362;4589364;oral;1;Vigente
5987368;4589364;oral;1;Vigente
5986822;4589364;oral;1;Vigente
5987387;4589364;oral;1;Vigente
5987397;4589364;oral;1;Vigente
5987450;4589370;subcutánea;1;Vigente
5987450;4589365;intramuscular;1;Vigente
5987450;4589360;intravenosa;1;Vigente
5987452;4589370;subcutánea;1;Vigente
5987454;4589370;subcutánea;1;Vigente
5986829;4589360;intravenosa;1;Vigente
5986833;4589381;nebulización;1;Vigente
5986843;4589364;oral;1;Vigente
5986867;4589360;intravenosa;1;Vigente
5986876;4589360;intravenosa;1;Vigente
5986877;4589364;oral;1;Vigente
5986879;4589364;oral;1;Vigente
5987480;4589364;oral;1;Vigente
5987482;4589360;intravenosa;1;Vigente
5987489;4589377;tópica;1;Vigente
5987508;4589360;intravenosa;1;Vigente
5987513;7488861;transdérmica;1;Vigente
5987519;4589370;subcutánea;1;Vigente
5987519;4589365;intramuscular;1;Vigente
5986916;4589364;oral;1;Vigente
5986918;4589364;oral;1;Vigente
5986924;4589364;oral;1;Vigente
5986940;4589364;oral;1;Vigente
5987545;4589364;oral;1;Vigente
5987546;4589364;oral;1;Vigente
5987548;4589364;oral;1;Vigente
5987571;4589364;oral;1;Vigente
5987608;4589364;oral;1;Vigente
5987616;4589377;tópica;1;Vigente
5987617;4589364;oral;1;Vigente
5987641;4589364;oral;1;Vigente
5987652;4589364;oral;1;Vigente
5987668;4589364;oral;1;Vigente
5986963;4589364;oral;1;Vigente
5986966;4589364;oral;1;Vigente
5986982;4589364;oral;1;Vigente
96720;4589360;intravenosa;1;Vigente
96720;4589365;intramuscular;1;Vigente
70772;4589360;intravenosa;1;Vigente
70772;4589365;intramuscular;1;Vigente
73169;4589360;intravenosa;1;Vigente
80021;4589364;oral;1;Vigente
119607;4589360;intravenosa;1;Vigente
119607;4589365;intramuscular;1;Vigente
19022;4589364;oral;1;Vigente
742;4589360;intravenosa;1;Vigente
73065;4589365;intramuscular;1;Vigente
89014;4589377;tópica;1;Vigente
5987007;4589364;oral;1;Vigente
1371151;4589364;oral;1;Vigente
6391068;4589364;oral;1;Vigente
5987035;4589364;oral;1;Vigente
5987078;4589377;tópica;1;Vigente
5987100;4589364;oral;1;Vigente
6365292;4589364;oral;1;Vigente
6365293;4589364;oral;1;Vigente
6176049;4589377;tópica;1;Vigente
33958;4589360;intravenosa;1;Vigente
33958;4589365;intramuscular;1;Vigente
1426252;4589364;oral;1;Vigente
779193;4589392;ocular;1;Vigente
4454294;4589364;oral;1;Vigente
1973136;4589360;intravenosa;1;Vigente
5975287;4589364;oral;1;Vigente
2698413;4589364;oral;1;Vigente
6513226;4589392;ocular;1;Vigente
6651139;4589364;oral;1;Vigente
6662982;4589392;ocular;1;Vigente
6593295;4589364;oral;1;Vigente
6614043;4589364;oral;1;Vigente
7239579;4589360;intravenosa;1;Vigente
7246753;4589515;intratecal;1;Vigente
7246753;4589365;intramuscular;1;Vigente
7246753;4589360;intravenosa;1;Vigente
6437381;4589364;oral;1;Vigente
6619437;4589364;oral;1;Vigente
7214938;4589364;oral;1;Vigente
6455723;4589360;intravenosa;1;Vigente
6455777;4589364;oral;1;Vigente
7145092;4589377;tópica;1;Vigente
7230421;4589377;tópica;1;Vigente
6508809;4589364;oral;1;Vigente
6414520;4589424;inhalatoria nasal;1;Vigente
6416678;4589364;oral;1;Vigente
6436616;4589364;oral;1;Vigente
7246327;4589360;intravenosa;1;Vigente
7251386;4589370;subcutánea;1;Vigente
6421828;4589364;oral;1;Vigente
6469353;4589360;intravenosa;1;Vigente
7270972;4589370;subcutánea;1;Vigente
6636153;4589364;oral;1;Vigente
7275398;4589370;subcutánea;1;Vigente
7034927;4589364;oral;1;Vigente
7278555;4589370;subcutánea;1;Vigente
7283300;4589364;oral;1;Vigente
7293574;4589370;subcutánea;1;Vigente
7225228;4589364;oral;1;Vigente
6435085;4589364;oral;1;Vigente
6775163;4589360;intravenosa;1;Vigente
6628566;4589392;ocular;1;Vigente
6644580;4589364;oral;1;Vigente
6652112;4589364;oral;1;Vigente
6656042;4589377;tópica;1;Vigente
6656201;4589364;oral;1;Vigente
6422684;4589364;oral;1;Vigente
6424194;4589364;oral;1;Vigente
6419769;4589364;oral;1;Vigente
6448888;4589386;rectal;1;Vigente
6635536;4589364;oral;1;Vigente
6419469;4589364;oral;1;Vigente
6473712;4589364;oral;1;Vigente
6448528;7375898;vaginal;1;Vigente
6894817;4589439;intravaginal;1;Vigente
7090852;4589364;oral;1;Vigente
6412037;4589364;oral;1;Vigente
6412388;4589364;oral;1;Vigente
6422085;4589364;oral;1;Vigente
6429469;4589364;oral;1;Vigente
6750145;4589360;intravenosa;1;Vigente
6742179;4589360;intravenosa;1;Vigente
6649641;4589364;oral;1;Vigente
6655316;4589364;oral;1;Vigente
7235349;4589364;oral;1;Vigente
6592668;4589364;oral;1;Vigente
6629507;4589364;oral;1;Vigente
6470015;4589377;tópica;1;Vigente
6771094;4589360;intravenosa;1;Vigente
6799223;4589370;subcutánea;1;Vigente
6799223;4589360;intravenosa;1;Vigente
6799223;4589365;intramuscular;1;Vigente
6501016;4589392;ocular;1;Vigente
6802200;4589364;oral;1;Vigente
7221958;4589364;oral;1;Vigente
6410748;4589364;oral;1;Vigente
6428612;4589364;oral;1;Vigente
7228676;4589370;subcutánea;1;Vigente
6496071;4589364;oral;1;Vigente
6412148;4589364;oral;1;Vigente
6650991;4589364;oral;1;Vigente
6797151;4589377;tópica;1;Vigente
6500841;4589392;ocular;1;Vigente
6627648;4589377;tópica;1;Vigente
6412123;4589364;oral;1;Vigente
6417119;4589364;oral;1;Vigente
6409762;4589364;oral;1;Vigente
6639895;4589364;oral;1;Vigente
7211273;4589364;oral;1;Vigente
6422693;4589364;oral;1;Vigente
6431029;4589364;oral;1;Vigente
6436484;4589364;oral;1;Vigente
6412639;4589364;oral;1;Vigente
6454585;4589364;oral;1;Vigente
7229185;4589364;oral;1;Vigente
7442724;4589364;oral;1;Vigente
7470505;4589370;subcutánea;1;Vigente
7474087;4589364;oral;1;Vigente
7358607;4589364;oral;1;Vigente
7344999;4589364;oral;1;Vigente
7350398;4589364;oral;1;Vigente
7353698;4589364;oral;1;Vigente
7476408;7488861;transdérmica;1;Vigente
7658151;4589377;tópica;1;Vigente
7358635;4589364;oral;1;Vigente
7600974;4589364;oral;1;Vigente
7366598;4589364;oral;1;Vigente
7621220;4589360;intravenosa;1;Vigente
7438454;4589420;inhalatoria oral;1;Vigente
7470332;4589370;subcutánea;1;Vigente
7476445;7488861;transdérmica;1;Vigente
7472682;4589364;oral;1;Vigente
7359181;4589370;subcutánea;1;Vigente
7397039;4589364;oral;1;Vigente
7455990;4589364;oral;1;Vigente
7661371;4589471;sonda nasogástrica;1;Vigente
7661371;4589364;oral;1;Vigente
7435300;4589377;tópica;1;Vigente
7438892;4589420;inhalatoria oral;1;Vigente
7488969;7488861;transdérmica;1;Vigente
7500583;4589364;oral;1;Vigente
7456917;4589364;oral;1;Vigente
7413936;4589364;oral;1;Vigente
7461811;4589365;intramuscular;1;Vigente
7502722;4589377;tópica;1;Vigente
7534381;7488861;transdérmica;1;Vigente
7469572;4589364;oral;1;Vigente
7495696;4589364;oral;1;Vigente
7445348;4589364;oral;1;Vigente
7403239;4589377;tópica;1;Vigente
7464712;4589364;oral;1;Vigente
7359145;4589360;intravenosa;1;Vigente
7359145;4589370;subcutánea;1;Vigente
7579787;4589364;oral;1;Vigente
7373108;4589377;tópica;1;Vigente
7406071;4589377;tópica;1;Vigente
7422353;4589392;ocular;1;Vigente
7325150;4589364;oral;1;Vigente
7373920;4589360;intravenosa;1;Vigente
7611031;4589365;intramuscular;1;Vigente
7428303;4589377;tópica;1;Vigente
7616876;4589364;oral;1;Vigente
7438727;4589420;inhalatoria oral;1;Vigente
7406591;4589377;tópica;1;Vigente
7635378;4589377;tópica;1;Vigente
7353190;4589360;intravenosa;1;Vigente
7362581;4589360;intravenosa;1;Vigente
7362581;4589370;subcutánea;1;Vigente
7392194;4589370;subcutánea;1;Vigente
7616751;4589360;intravenosa;1;Vigente
7619405;4589377;tópica;1;Vigente
7407375;4589360;intravenosa;1;Vigente
7407375;4589365;intramuscular;1;Vigente
7412287;4589364;oral;1;Vigente
7474125;4589364;oral;1;Vigente
7637086;4589364;oral;1;Vigente
7453943;4589364;oral;1;Vigente
7455245;4589364;oral;1;Vigente
7452105;4589364;oral;1;Vigente
7349785;4589364;oral;1;Vigente
5986674;4589364;oral;1;Vigente
5926437;4589364;oral;1;Vigente
1869445;4589364;oral;1;Vigente
5055553;4589370;subcutánea;1;Vigente
5055553;4589360;intravenosa;1;Vigente
5055553;4589365;intramuscular;1;Vigente
5546627;4589365;intramuscular;1;Vigente
5676012;4589377;tópica;1;Vigente
5693527;4589364;oral;1;Vigente
5823573;4589360;intravenosa;1;Vigente
5986416;4589364;oral;1;Vigente
5986417;4589360;intravenosa;1;Vigente
5986420;4589364;oral;1;Vigente
5986422;4589377;tópica;1;Vigente
5986535;4589392;ocular;1;Vigente
5986539;4589364;oral;1;Vigente
5986540;4589364;oral;1;Vigente
5986562;4589364;oral;1;Vigente
5986569;4589360;intravenosa;1;Vigente
5986571;4589364;oral;1;Vigente
5986693;4589364;oral;1;Vigente
5986695;4589364;oral;1;Vigente
5986701;4589364;oral;1;Vigente
5986708;4589364;oral;1;Vigente
5986720;4589364;oral;1;Vigente
5986724;4589360;intravenosa;1;Vigente
5986740;4589360;intravenosa;1;Vigente
5986288;4589377;tópica;1;Vigente
5986292;4589365;intramuscular;1;Vigente
5986293;4589364;oral;1;Vigente
5986309;4589364;oral;1;Vigente
5986312;4589364;oral;1;Vigente
5986320;4589377;tópica;1;Vigente
5986323;4589364;oral;1;Vigente
5986342;4589364;oral;1;Vigente
5859953;4589360;intravenosa;1;Vigente
5986443;4589364;oral;1;Vigente
5986447;4589364;oral;1;Vigente
5986474;4589364;oral;1;Vigente
5986477;4589360;intravenosa;1;Vigente
5986483;4589365;intramuscular;1;Vigente
5986492;7731248;intraarterial;1;Vigente
5986492;4589360;intravenosa;1;Vigente
5986600;4589364;oral;1;Vigente
5986607;4589377;tópica;1;Vigente
5986611;4589365;intramuscular;1;Vigente
5986631;4589360;intravenosa;1;Vigente
5986636;4589364;oral;1;Vigente
5986757;4589364;oral;1;Vigente
5986764;4589364;oral;1;Vigente
5986765;4589364;oral;1;Vigente
5986766;4589364;oral;1;Vigente
5986788;4589370;subcutánea;1;Vigente
5986808;4589364;oral;1;Vigente
5986811;4589360;intravenosa;1;Vigente
5986814;4589364;oral;1;Vigente
5986816;4589364;oral;1;Vigente
5986817;4589360;intravenosa;1;Vigente
5986364;4589392;ocular;1;Vigente
100337;4589392;ocular;1;Vigente
117580;4589364;oral;1;Vigente
54119;4589364;oral;1;Vigente
54368;4589360;intravenosa;1;Vigente
54368;4589365;intramuscular;1;Vigente
54369;4589360;intravenosa;1;Vigente
70049;4589364;oral;1;Vigente
111;4589364;oral;1;Vigente
70159;4589360;intravenosa;1;Vigente
70159;4589370;subcutánea;1;Vigente
70185;4589360;intravenosa;1;Vigente
72093;4589370;subcutánea;1;Vigente
72093;4589365;intramuscular;1;Vigente
73789;4589364;oral;1;Vigente
73907;4589364;oral;1;Vigente
73944;4589364;oral;1;Vigente
76323;4589364;oral;1;Vigente
79400;4589364;oral;1;Vigente
138578;4589364;oral;1;Vigente
151001;4589364;oral;1;Vigente
321346;4589364;oral;1;Vigente
344944;4589364;oral;1;Vigente
416864;4589364;oral;1;Vigente
517378;4589364;oral;1;Vigente
572505;4589365;intramuscular;1;Vigente
572505;4589360;intravenosa;1;Vigente
809837;4589360;intravenosa;1;Vigente
834102;4589370;subcutánea;1;Vigente
834102;4589360;intravenosa;1;Vigente
886534;4589360;intravenosa;1;Vigente
908420;4589360;intravenosa;1;Vigente
961201;4589364;oral;1;Vigente
996090;4589360;intravenosa;1;Vigente
1087779;4589377;tópica;1;Vigente
1157133;4589364;oral;1;Vigente
1175140;4589360;intravenosa;1;Vigente
1488218;4589377;tópica;1;Vigente
1983212;4589364;oral;1;Vigente
2094163;4589365;intramuscular;1;Vigente
2094163;4589360;intravenosa;1;Vigente
2323772;4589420;inhalatoria oral;1;Vigente
2332028;4589365;intramuscular;1;Vigente
101167;4589364;oral;1;Vigente
101926;4589364;oral;1;Vigente
103319;4589386;rectal;1;Vigente
104288;4589377;tópica;1;Vigente
105392;4589364;oral;1;Vigente
34230;4589364;oral;1;Vigente
50087;4589364;oral;1;Vigente
15;4589364;oral;1;Vigente
71960;4589360;intravenosa;1;Vigente
72065;4589392;ocular;1;Vigente
72100;4589365;intramuscular;1;Vigente
72100;4589360;intravenosa;1;Vigente
73002;4589365;intramuscular;1;Vigente
73299;4589364;oral;1;Vigente
85720;4589392;ocular;1;Vigente
88190;4589377;tópica;1;Vigente
91068;4589386;rectal;1;Vigente
94956;4589392;ocular;1;Vigente
96124;4589360;intravenosa;1;Vigente
97435;4589364;oral;1;Vigente
124764;4589360;intravenosa;1;Vigente
126043;4589364;oral;1;Vigente
139594;4589364;oral;1;Vigente
166166;4589364;oral;1;Vigente
167955;4589360;intravenosa;1;Vigente
167955;4589365;intramuscular;1;Vigente
168409;4589370;subcutánea;1;Vigente
182047;4589360;intravenosa;1;Vigente
188963;4589360;intravenosa;1;Vigente
188963;4589365;intramuscular;1;Vigente
246363;4589377;tópica;1;Vigente
263217;4589364;oral;1;Vigente
277196;4589377;tópica;1;Vigente
311782;4589364;oral;1;Vigente
314666;4589424;inhalatoria nasal;1;Vigente
335547;4589377;tópica;1;Vigente
336778;4589424;inhalatoria nasal;1;Vigente
348587;4589377;tópica;1;Vigente
364627;4589364;oral;1;Vigente
397204;4589377;tópica;1;Vigente
443752;4589364;oral;1;Vigente
452832;4589364;oral;1;Vigente
465474;4589360;intravenosa;1;Vigente
465474;4589365;intramuscular;1;Vigente
542563;4589360;intravenosa;1;Vigente
606051;4589392;ocular;1;Vigente
644843;4589377;tópica;1;Vigente
1772684;4589364;oral;1;Vigente
1772686;4589364;oral;1;Vigente
1783734;4589377;tópica;1;Vigente
2076186;4589392;ocular;1;Vigente
2176174;4589364;oral;1;Vigente
2549681;4589360;intravenosa;1;Vigente
2549681;4589365;intramuscular;1;Vigente
2549681;4589370;subcutánea;1;Vigente
54313;4589364;oral;1;Vigente
831383;4589364;oral;1;Vigente
1178939;4589370;subcutánea;1;Vigente
1218617;4589360;intravenosa;1;Vigente
1657158;4589364;oral;1;Vigente
523;4589364;oral;1;Vigente
525;4589364;oral;1;Vigente
379;4589364;oral;1;Vigente
37;4589364;oral;1;Vigente
70082;4589364;oral;1;Vigente
73674;4589364;oral;1;Vigente
78831;4589364;oral;1;Vigente
86299;4589377;tópica;1;Vigente
89510;4589364;oral;1;Vigente
102902;4589364;oral;1;Vigente
107781;4589364;oral;1;Vigente
117452;4589364;oral;1;Vigente
145516;4589364;oral;1;Vigente
151428;4589364;oral;1;Vigente
215763;4589364;oral;1;Vigente
223240;4589364;oral;1;Vigente
285747;4589364;oral;1;Vigente
513083;4589365;intramuscular;1;Vigente
868479;4589364;oral;1;Vigente
947933;4589364;oral;1;Vigente
970777;4589364;oral;1;Vigente
1413128;4589364;oral;1;Vigente
1433833;4589420;inhalatoria oral;1;Vigente
2071169;4589377;tópica;1;Vigente
5986973;7240423;intravítrea;1;Vigente
7240031;7240423;intravítrea;1;Vigente
6508103;7240423;intravítrea;1;Vigente
