CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_FK;PRESC_DESC;MEDICAMENTO_BASICO_FK;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_FK;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_FK;CONDICION_VENTA_DESC;ESTADO_PRESCRIPCION_FK;ESTADO_PRESCRIPCION_DESC;TIPO_FORMA_AGRP_FK;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_FK;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_FK;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_FK;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST;;;;;
1475467;ácido acetilsalicílico 400 mg + cafeína 32 mg comprimido;;Vigente;Sensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408572;ácido acetilsalicílico + cafeína;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• cafeína ¦ 32 mg ¦ 0  ¦ 2 ¦ Vigente• ácido acetilsalicílico ¦ 400 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7377327;ácido acetilsalicílico 500 mg + ácido ascórbico 200 mg polvo para preparado oral;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7377317;ácido acetilsalicílico + ácido ascórbico;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• ácido ascórbico ¦ 200 mg ¦   ¦ 2 ¦ Vigente• ácido acetilsalicílico ¦ 500 mg ¦   ¦ 1 ¦ Vigente";;;;;
5987379;ácido acetilsalicílico 500 mg + cafeína 40 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408572;ácido acetilsalicílico + cafeína;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• cafeína ¦ 40 mg ¦ 0  ¦ 2 ¦ Vigente• ácido acetilsalicílico ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
50115;ácido acetilsalicílico 500 mg comprimido;;Vigente;Sensible;Manual;Si;;;;;"• 5924232 - ARSENAL• 7066492 - Petitorio mínimo• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5408557;ácido acetilsalicílico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579945;N02BA01;;;• ácido acetilsalicílico ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6406416;ácido acetilsalicílico 650 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408557;ácido acetilsalicílico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579945;N02BA01;;;• ácido acetilsalicílico ¦ 650 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
777434;ácido acetilsalicílico 81 mg comprimido;;Vigente;Sensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408557;ácido acetilsalicílico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579945;N02BA01;;;• ácido acetilsalicílico ¦ 81 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6471738;ácido alendrónico 70 mg + colecalciferol 2800 UI comprimido;;Vigente;Sensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408496;ácido alendrónico + colecalciferol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;4579797;M05BB03;;;"• colecalciferol ¦ 2800 UI ¦ 0  ¦ 2 ¦ Vigente• ácido alendrónico ¦ 70 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
5987257;ácido alendrónico 70 mg + colecalciferol 5600 UI comprimido;;Vigente;Sensible;Manual;Si;;426323007;alendronato de sodio, 70 mg/colecalciferol, 5600 UI, comprimido;;;4589063;válido como MC prescribible;5408496;ácido alendrónico + colecalciferol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• colecalciferol ¦ 5600 UI ¦ 0  ¦ 2 ¦ Vigente• ácido alendrónico ¦ 70 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
1411499;ácido alendrónico 70 mg comprimido;;Vigente;Insensible;Manual;Si;;421552005;ácido alendrónico;;;4589063;válido como MC prescribible;5409379;ácido alendrónico;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579789;M05BA04;;;• ácido alendrónico ¦ 70 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986764;ácido alendrónico 70 mg comprimido y carbonato de calcio 1289 mg (calcio 500 mg) + colecalciferol 400 UI comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5408453;ácido alendrónico + carbonato de calcio + colecalciferol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• colecalciferol ¦ 400 UI ¦ 0  ¦ 3 ¦ Vigente• carbonato de calcio ¦ 1289 mg ¦ 0  ¦ 2 ¦ Vigente• ácido alendrónico ¦ 70 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
6354485;ácido ascórbico + bifidobacterium lactis + lactobacillus casei comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589064;nunca válido para prescribir como MC;7524182;medicamento básico especial;5714967;comprimido;4589043;directa;4589064;nunca válido para prescribir como MC;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;• sustancia especial ¦ 1 dosis ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987146;ácido ascórbico 10% (100 mg/mL) gotas orales;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408523;ácido ascórbico;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;4576611;A11GA01;;;• ácido ascórbico ¦ 100 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
416864;ácido ascórbico 100 mg + ácido fólico 2 mg + cianocobalamina 1 mg + fumarato ferroso 330 mg (hierro 109 mg) cápsula;;Vigente;Sensible;Manual;Si;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5409839;ácido ascórbico + ácido fólico + cianocobalamina + fumarato ferroso;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5767844;cápsula;0;;;;;;;"• cianocobalamina ¦ 1 mg ¦ 0  ¦ 4 ¦ Vigente• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente• fumarato ferroso ¦ 330 mg ¦ 0  ¦ 3 ¦ Vigente• ácido fólico ¦ 2 mg ¦ 0  ¦ 2 ¦ Vigente";;;;;
7479355;ácido ascórbico 100 mg + ácido fólico 2 mg + cianocobalamina 1 mg + fumarato ferroso 330 mg (hierro 109 mg) cápsula liberación modificada;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5409839;ácido ascórbico + ácido fólico + cianocobalamina + fumarato ferroso;5714916;cápsula liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5767844;cápsula;0;;;;;;;"• fumarato ferroso ¦ 330 mg ¦ 0  ¦ 4 ¦ Vigente• cianocobalamina ¦ 1 mg ¦ 0  ¦ 3 ¦ Vigente• ácido fólico ¦ 2 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
6908941;ácido ascórbico 100 mg + ácido fólico 3 mg + cianocobalamina 1 mg + sulfato ferroso 540 mg (hierro 109 mg) cápsula liberación modificada;;Vigente;Insensible;Manual;Si;;;sulfato ferroso + ácido fólico;;;4589063;válido como MC prescribible;6908931;ácido ascórbico + ácido fólico + cianocobalamina + sulfato ferroso;5714916;cápsula liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5767844;cápsula;0;;;;;;;"• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 4 ¦ Vigente• ácido fólico ¦ 3 mg ¦ 0  ¦ 3 ¦ Vigente• cianocobalamina ¦ 1 mg ¦ 0  ¦ 2 ¦ Vigente• sulfato ferroso ¦ 540 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
5987302;ácido ascórbico 100 mg + calcio 250 mg + magnesio 100,06 mg comprimido;;Vigente;Sensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5409938;ácido ascórbico + calcio + magnesio;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;"• magnesio ¦ 100,06 mg ¦ 0  ¦ 3 ¦ Vigente• calcio ¦ 250 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7425578;ácido ascórbico 100 mg + carbonato de calcio 465 mg + colecalciferol 400 UI + fosfato de calcio 35 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7495218;ácido ascórbico + carbonato de calcio + colecalciferol + fosfato de calcio;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• colecalciferol ¦ 400 UI ¦ 0  ¦ 3 ¦ Vigente• carbonato de calcio ¦ 465 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente• fosfato de calcio ¦ 465 mg ¦ 0  ¦ 4 ¦ Vigente";;;;;
5987514;ácido ascórbico 100 mg comprimido;;Vigente;Insensible;Manual;Si;;329316006;ácido ascórbico, 100 mg, comprimido;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5408523;ácido ascórbico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576611;A11GA01;;;• ácido ascórbico ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986919;ácido ascórbico 100 mg/mL inyectable;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408523;ácido ascórbico;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;1;5765871;mililitro;4576611;A11GA01;;;• ácido ascórbico ¦ 100 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5509351;ácido ascórbico 1000 mg + zinc 10 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5503594;ácido ascórbico + zinc;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• zinc ¦ 10 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 1000 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
183501;ácido ascórbico 1000 mg comprimido;;Vigente;Sensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5408523;ácido ascórbico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• ácido ascórbico ¦ 1000 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7458802;ácido ascórbico 200 mg + bacillo coagulans comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589064;nunca válido para prescribir como MC;7524182;medicamento básico especial;5714967;comprimido;4589044;receta médica;4589064;nunca válido para prescribir como MC;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• ácido ascórbico ¦ 200 mg ¦ 0  ¦ 1 ¦ Vigente• sustancia especial ¦ 1 dosis ¦ 0  ¦ 2 ¦ Vigente";;;;;
6638775;ácido ascórbico 2000 mg comprimido;;Vigente;Sensible;Manual;Si;;46123006;ácido ascórbico;;;4589063;válido como MC prescribible;5408523;ácido ascórbico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• ácido ascórbico ¦ 2000 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7640347;ácido ascórbico 25 mg/mL + noscapina 1,1 mg/mL + paracetamol 100 mg/mL + pseudoefedrina clorhidrato 15 mg/mL gotas orales;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5410177;ácido ascórbico + noscapina + paracetamol + pseudoefedrina clorhidrato;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;;;;;;;;"• pseudoefedrina clorhidrato ¦ 15 mg ¦ 1 mL ¦ 4 ¦ Vigente• paracetamol ¦ 100 mg ¦ 1 mL ¦ 3 ¦ Vigente• noscapina ¦ 1,1 mg ¦ 1 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 25 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7640286;ácido ascórbico 25 mg/5 mL + noscapina 1,1 mg/5 mL + paracetamol 100 mg/5 mL + pseudoefedrina clorhidrato 15 mg/5 mL suspensión oral;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5410177;ácido ascórbico + noscapina + paracetamol + pseudoefedrina clorhidrato;5715371;suspensión oral;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;0;;;;;;;"• pseudoefedrina clorhidrato ¦ 15 mg ¦ 5 mL ¦ 4 ¦ Vigente• paracetamol ¦ 100 mg ¦ 5 mL ¦ 3 ¦ Vigente• noscapina ¦ 1,1 mg ¦ 5 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 25 mg ¦ 5 mL ¦ 1 ¦ Vigente";;;;;
7495544;ácido ascórbico 30 mg + alfa tocoferol 7,5 UI + retinol 2500 UI + zinc 7,5 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7495476;ácido ascórbico + alfa tocoferol + retinol + zinc;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• zinc ¦ 7,5 mg ¦ 0  ¦ 4 ¦ Vigente• retinol ¦ 2500 UI ¦ 0  ¦ 3 ¦ Vigente• ácido ascórbico ¦ 30 mg ¦ 0  ¦ 1 ¦ Vigente• alfa tocoferol ¦ 7,5 UI ¦ 0  ¦ 2 ¦ Vigente";;;;;
7354121;ácido ascórbico 50 mg + cafeína 33 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7353840;ácido ascórbico + cafeína + clorfenamina + noscapina + paracetamol;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• paracetamol ¦ 400 mg ¦ 0  ¦ 5 ¦ Vigente• noscapina ¦ 10 mg ¦ 0  ¦ 4 ¦ Vigente• clorfenamina ¦ 4 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 33 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7469721;ácido ascórbico 50 mg + cafeína 33 mg + noscapina 10 mg + paracetamol 400 mg cápsula y ácido ascórbico 50 mg + cafeína 33 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 400 mg cápsula;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7353840;ácido ascórbico + cafeína + clorfenamina + noscapina + paracetamol;5714915;cápsula;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5767844;cápsula;0;;;;;;;"• clorfenamina ¦ 4 mg ¦ 0  ¦ 5 ¦ Vigente• paracetamol ¦ 400 mg ¦ 0  ¦ 4 ¦ Vigente• noscapina ¦ 10 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 33 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7354106;ácido ascórbico 50 mg + cafeína 33 mg + noscapina 10 mg + paracetamol 400 mg polvo para preparado oral;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7353921;ácido ascórbico + cafeína + noscapina + paracetamol;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• paracetamol ¦ 400 mg ¦ 0  ¦ 4 ¦ Vigente• noscapina ¦ 10 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 33 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7353984;ácido ascórbico 50 mg + cafeína 40 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 650 mg polvo para preparado oral;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7353840;ácido ascórbico + cafeína + clorfenamina + noscapina + paracetamol;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• noscapina ¦ 10 mg ¦ 0  ¦ 4 ¦ Vigente• clorfenamina ¦ 4 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 40 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente• paracetamol ¦ 650 mg ¦ 0  ¦ 5 ¦ Vigente";;;;;
7469790;ácido ascórbico 50 mg + cafeína 40 mg + noscapina 10 mg + paracetamol 650 mg comprimido y ácido ascórbico 50 mg + cafeína 40 mg + clorfenamina 4 mg + noscapina 10 mg + paracetamol 650 mg comprimido;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7353840;ácido ascórbico + cafeína + clorfenamina + noscapina + paracetamol;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• clorfenamina ¦ 4 mg ¦ 0  ¦ 5 ¦ Vigente• paracetamol ¦ 650 mg ¦ 0  ¦ 4 ¦ Vigente• noscapina ¦ 10 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 40 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7353957;ácido ascórbico 50 mg + cafeína 40 mg + noscapina 10 mg + paracetamol 650 mg polvo para preparado oral;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7353921;ácido ascórbico + cafeína + noscapina + paracetamol;7335698;polvo para preparado oral;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• paracetamol ¦ 650 mg ¦ 0  ¦ 4 ¦ Vigente• noscapina ¦ 10 mg ¦ 0  ¦ 3 ¦ Vigente• cafeína ¦ 40 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
7640249;ácido ascórbico 50 mg + noscapina 9,19 mg + paracetamol 400 mg + pseudoefedrina clorhidrato 60 mg cápsula;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5410177;ácido ascórbico + noscapina + paracetamol + pseudoefedrina clorhidrato;5714915;cápsula;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767844;cápsula;1;5767844;cápsula;0;;;;;;;"• pseudoefedrina clorhidrato ¦ 60 mg ¦ 0  ¦ 4 ¦ Vigente• paracetamol ¦ 400 mg ¦ 0  ¦ 3 ¦ Vigente• noscapina ¦ 9,19 mg ¦ 0  ¦ 2 ¦ Vigente• ácido ascórbico ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
183465;ácido ascórbico 500 mg comprimido;;Vigente;Insensible;Manual;Si;;329318007;ácido ascórbico, 500 mg, comprimido;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5408523;ácido ascórbico;5714967;comprimido;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576611;A11GA01;;;• ácido ascórbico ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7392080;ácido ascórbico 75 mg/mL + colecalciferol 1000 UI/mL + retinol 5000 UI/mL gotas orales;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5409784;ácido ascórbico + colecalciferol + retinol;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• retinol ¦ 5000 UI ¦ 1 mL ¦ 3 ¦ Vigente• colecalciferol ¦ 1000 UI ¦ 1 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 75 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7091109;ácido ascórbico 75 mg/mL + colecalciferol 400 UI/mL + retinol 2500 UI/mL gotas orales;;Vigente;Insensible;Manual;Si;;;;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5409784;ácido ascórbico + colecalciferol + retinol;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;4576612;A11GB;;;"• retinol ¦ 2500 UI ¦ 1 mL ¦ 3 ¦ Vigente• colecalciferol ¦ 400 UI ¦ 1 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 75 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7458472;ácido ascórbico 75 mg/mL + colecalciferol 800 UI/mL + retinol 3333 UI/mL gotas orales;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;5409784;ácido ascórbico + colecalciferol + retinol;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• retinol ¦ 3333 UI ¦ 1 mL ¦ 3 ¦ Vigente• colecalciferol ¦ 800 UI ¦ 1 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 75 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
919135;ácido ascórbico 75 mg/mL + ergocalciferol 1000 UI/mL + retinol 5000 UI/mL gotas orales;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7388830;ácido ascórbico + ergocalciferol + retinol;7084245;gotas orales;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• retinol ¦ 5000 UI ¦ 1 mL ¦ 3 ¦ Vigente• ergocalciferol ¦ 1000 UI ¦ 1 mL ¦ 2 ¦ Vigente• ácido ascórbico ¦ 75 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7428303;ácido bórico 20% (200 mg/g) + clorocresol 1% (10 mg/g) + óxido de zinc 20% (200 mg/g) polvo;;Vigente;Insensible;Manual;Si;;;;;;4589063;válido como MC prescribible;7428272;ácido bórico + clorocresol + óxido de zinc;5715308;polvo;4589043;directa;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767715;aplicación;0;;;;;;;"• óxido de zinc ¦ 200 mg ¦ 1 g ¦ 3 ¦ Vigente• clorocresol ¦ 10 mg ¦ 1 g ¦ 2 ¦ Vigente• ácido bórico ¦ 200 mg ¦ 1 g ¦ 1 ¦ Vigente";;;;;
101008;ácido bórico 250 g polvo;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5410209;ácido bórico;5715308;polvo;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5765870;miligramo;0;;;4578077;D08AD;;;• ácido bórico ¦ 250 g ¦ 0  ¦ 1 ¦ Vigente;;;;;
811027;ácido cítrico 1000 mg + citrato de potasio 3300 mg (potasio 30,5 mEq) granulado;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7610602;ácido cítrico + citrato de potasio;5715069;granulado;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• citrato de potasio ¦ 3300 mg ¦  mL ¦ 2 ¦ Vigente• ácido cítrico ¦ 1000 mg ¦  mL ¦ 1 ¦ Vigente";;;;;
7616852;ácido cítrico 12 g + óxido de magnesio 3,5 g + picosulfato de sodio 10 mg polvo para preparado oral;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7616842;ácido cítrico + óxido de magnesio + picosulfato de sodio;7335698;polvo para preparado oral;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• picosulfato de sodio ¦ 10 mg ¦ 0  ¦ 3 ¦ Vigente• ácido cítrico ¦ 12 g ¦ 0  ¦ 1 ¦ Vigente• óxido de magnesio ¦ 3,5 g ¦ 0  ¦ 2 ¦ Vigente";;;;;
5986443;ácido cítrico 145 mg/mL + citrato de potasio 463 mg/mL + citrato de sodio 390 mg/mL granulado;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5494918;ácido cítrico + citrato de potasio + citrato de sodio;5715069;granulado;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767600;sobre;1;5767600;sobre;0;;;;;;;"• citrato de potasio ¦ 463 mg ¦ 1 mL ¦ 2 ¦ Vigente• citrato de sodio ¦ 390 mg ¦ 1 mL ¦ 3 ¦ Vigente• ácido cítrico ¦ 145 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
