CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;ESTADO;REVISADO;CONSULTAR;OBSERVACION;SINONIMO;SCT_ID;SCT_TERMINO;DCI_DID;DCI_TERMINO;GRUPOS_JERARQUICOS;RIESGO_TERATOGENICO
5200677;risperidona;;Insensible;Manual;Vigente;Si;;risperidona;;386840002;risperidona;6085;risperidona;;C
5170336;ritonavir;;Insensible;Manual;Vigente;Si;;ritonavir;;386896009;ritonavir;7449;ritonavir;;
5170350;rituximab;;Insensible;Manual;Vigente;Si;;rituximab;;386919002;rituximab;7609;rituximab;;C
5170355;rivaroxabán;;Insensible;Manual;Vigente;Si;;rivaroxabán;;442031002;rivaroxabán;8428;rivaroxabán;;C
5170391;rivastigmina;;Insensible;Manual;Vigente;Si;;rivastigmina;;395868008;rivastigmina;7562;rivastigmina;;B
5170411;rizatriptán;;Insensible;Manual;Vigente;Si;;rizatriptán;;363573000;rizatriptán;7474;rizatriptán;;C
5170428;romiplostim;;Insensible;Manual;Vigente;Si;;romiplostim;;439122000;romiplostim;8587;romiplostim;;C
5170444;ropinirol;;Insensible;Manual;Vigente;Si;;ropinirol;;372499000;ropinirol;6436;ropinirol;;C
5170445;rosuvastatina;;Insensible;Manual;Vigente;Si;;rosuvastatina;;700067006;rosuvastatina;8021;rosuvastatina;;X
6402148;rotigotina;;Insensible;Manual;Vigente;Si;;rotigotina;;421924006;rotigotina;7897;rotigotina;;C
5170464;roxitromicina;;Insensible;Manual;Vigente;Si;;roxitromicina;;96037004;roxitromicina;5815;roxitromicina;;
5170467;rupatadina;;Insensible;Manual;Vigente;Si;;rupatadina;;699252008;rupatadina;7443;rupatadina;;
6402165;ruxolitinib;;Insensible;Manual;Vigente;Si;;ruxolitinib;;702806008;ruxolitinib;9287;ruxolitinib;;C
6399585;sacarato férrico;;Insensible;Manual;Vigente;Si;;;;129497004;sacarosa férrica;;;;B
6402167;saccharomyces boulardii;;Insensible;Manual;Vigente;Si;;Saccharomyces boulardii (sustancia);;700441006;Saccharomyces boulardii (sustancia);;;;
5200721;salbutamol;;Insensible;Manual;Vigente;Si;;;;;;2585;salbutamol;;C
6401814;salicilato de metilo;;Insensible;Manual;Vigente;Si;;Dentalone - salicilato de metilo;;256592006;Dentalone - salicilato de metilo;;;;
5200742;salmeterol;;Insensible;Manual;Vigente;Si;;salmeterol;;372515005;salmeterol;5578;salmeterol;;C
7679083;Salmonella typhi polisacárido Vi cepa Ty2;;Insensible;Manual;Vigente;;;;;;;;;;C
5208363;saquinavir;;Insensible;Manual;Vigente;Si;;saquinavir;;372530001;saquinavir;7098;saquinavir;;B
5170483;saxagliptina;;Insensible;Manual;Vigente;Si;;saxagliptina;;443087004;saxagliptina;8577;saxagliptina;;B
5170486;selegilina;;Insensible;Manual;Vigente;Si;;selegilina;;372497003;selegilina;4436;selegilina;;C
6402199;selenio;;Insensible;Manual;Vigente;Si;;selenio;;22038003;selenio;;;;
5208385;sen de alejandría extracto estandarizado;;Insensible;Manual;Vigente;Si;;;;;;;;;
5170549;serrapeptasa;;Insensible;Manual;Vigente;Si;;;;;;3528;serrapeptasa;;
5170551;sertaconazol;;Insensible;Manual;Vigente;Si;;;;409280001;sertaconazol (sustancia);6008;sertaconazol;;C
5200777;sertralina;;Insensible;Manual;Vigente;Si;;sertralina;;372594008;sertralina;5277;sertralina;;C
5170552;sevelamer;;Insensible;Manual;Vigente;Si;;sevelámero (sustancia);;395871000;sevelámero (sustancia);7620;sevelámero;;C
5170558;sevoflurano;;Insensible;Manual;Vigente;Si;;sevoflurano;;386842005;sevoflurano;3028;sevoflurano;;
5170581;sildenafil;;Insensible;Manual;Vigente;Si;;sildenafil;;372572000;sildenafil;7374;sildenafilo;;
5170584;simeticona;;Insensible;Manual;Vigente;Si;;simeticona;;387442005;simeticona;1489;simeticona;;
5200961;simvastatina;;Insensible;Manual;Vigente;Si;;simvastatina;• 6400044 - simvastatín;387584000;simvastatina;6147;simvastatina;;X
5170587;sirolimús;;Insensible;Manual;Vigente;Si;;sirolimús;;387014003;sirolimús;7104;sirolimús;;C
5170591;sitagliptina;;Insensible;Manual;Vigente;Si;;sitagliptina;;423307000;sitagliptina;8692;sitagliptina;;
5170603;sodio;;Insensible;Manual;Vigente;;;sodio;;39972003;sodio;;;;
7333999;sofosbuvir;;Insensible;Manual;Vigente;Si;;;;;;9665;sofosbuvir;;B
5170608;solifenacina;;Insensible;Manual;Vigente;Si;;solifenacina;;407030007;solifenacina;8155;solifenacina;;
5200802;somatropina;;Insensible;Manual;Vigente;Si;;;;395883003;somatropina;239;somatropina;;B
5170609;sorafenib;;Insensible;Manual;Vigente;Si;;sorafenib;;422042001;sorafenib;8234;sorafenib;;D
5170642;sotalol;;Insensible;Manual;Vigente;Si;;sotalol;;372911006;sotalol;2350;sotalol;;B
7682918;Streptococcus pneumoniae polisacárido 23 serotipos;;Insensible;Manual;Vigente;;;;;;;;;;C
6402857;succinilcolina;;Insensible;Manual;Vigente;Si;;succinilcolina;• 7081177 - suxametonio;372724004;succinilcolina;;;;
5200634;sucralfato;;Insensible;Manual;Vigente;Si;;sucralfato;;387387008;sucralfato;2723;sucralfato;;B
5170707;sufentanilo;;Insensible;Manual;Vigente;Si;;sufentanilo;;49998007;sufentanilo;4048;sufentanilo;;
5170723;sugammadex;;Insensible;Manual;Vigente;Si;;sugammadex;;442340006;sugammadex;8528;sugammadex;;
5170727;sulbactam;;Insensible;Manual;Vigente;Si;;sulbactam;;96008003;sulbactam;4845;sulbactam;;
5170732;sulbutiamina;;Insensible;Manual;Vigente;Si;;;;;;4827;sulbutiamina;;
5679150;sulfadiazina de plata;;Insensible;Manual;Vigente;Si;;;;387112002;;;;;
6402858;sulfaguanidina;;Insensible;Manual;Vigente;Si;;sulfaguanidina;;387500006;sulfaguanidina;;;;
5170763;sulfametoxazol;;Insensible;Manual;Vigente;Si;;sulfametoxazol;;363528007;sulfametoxazol;1386;sulfametoxazol;;D
5200653;sulfasalazina;;Insensible;Manual;Vigente;Si;;sulfasalazina (sustancia);;387248006;sulfasalazina (sustancia);2210;sulfasalazina;;B
5915629;sulfatiazol sódico;;Insensible;Manual;Vigente;Si;;;;;;;;;
5200565;sulfato de magnesio;;Insensible;Manual;Vigente;Si;;sulfato de magnesio;;387202002;sulfato de magnesio;;;;A
6455690;sulfato de zinc;;Insensible;Manual;Vigente;Si;;sulfato de zinc;;387367007;sulfato de zinc;;;;
5162570;sulfato ferroso;;Insensible;Manual;Vigente;Si;;sulfato ferroso;;387402000;sulfato ferroso;;;;
5170812;sulpirida;;Insensible;Manual;Vigente;Si;;sulpirida;;395891007;sulpirida;2359;sulpirida;;D
6402869;sultamicilina;;Insensible;Manual;Vigente;Si;;;;;;5151;sultamicilina;;
5200822;sumatriptán;;Insensible;Manual;Vigente;Si;;sumatriptano;• 6394815 - sumatriptano;96215002;sumatriptano;6125;sumatriptán;;C
5170822;sunitinib;;Insensible;Manual;Vigente;Si;;sunitinib;;421192001;sunitinib;8646;sunitinib;;D
7524170;sustancia especial;;Insensible;Manual;Vigente;;;;;;;;;;
5170907;tacalcitol;;Insensible;Manual;Vigente;Si;;tacalcitol;;395893005;tacalcitol;6822;tacalcitol;;
5170880;tacrolimús;;Insensible;Manual;Vigente;Si;;tacrolimus;;386975001;tacrolimus;6878;tacrolimús;;
5170843;tadalafil;;Insensible;Manual;Vigente;Si;;tadalafil;• 6394827 - tadalafil;407111005;tadalafil;8136;tadalafilo;;
5200962;talidomida;;Insensible;Manual;Vigente;Si;;talidomida;;78702007;talidomida;762;talidomida;;X
6402887;taliglucerasa alfa;;Insensible;Manual;Vigente;Si;;;;;;9082;taliglucerasa alfa;;B
5205584;tamoxifeno;;Insensible;Manual;Vigente;Si;;tamoxifeno;;373345002;tamoxifeno;3299;tamoxifeno;;D
5201624;tamsulosina;;Insensible;Manual;Vigente;Si;;tamsulosina;;372509005;tamsulosina;6750;tamsulosina;;B
6402889;tapentadol;;Insensible;Manual;Vigente;Si;;tapentadol;;441757005;tapentadol;;;;C
5201654;tazobactam;;Insensible;Manual;Vigente;Si;;tazobactam;;96007008;tazobactam;6340;tazobactam;;
5201684;teicoplanina;;Insensible;Manual;Vigente;Si;;teicoplanina;;387529008;teicoplanina;5155;teicoplanina;;
5205589;telmisartán;;Insensible;Manual;Vigente;Si;;telmisartán;;387069000;telmisartán;7144;telmisartán;;D
5201696;temozolomida;;Insensible;Manual;Vigente;Si;;temozolomida;;387009002;temozolomida;6027;temozolomida;;D
5201715;temsirolimus;;Insensible;Manual;Vigente;Si;;temsirolimus;;427153004;temsirolimus;8212;temsirolimus;;D
5201722;tenecteplasa;;Insensible;Manual;Vigente;Si;;tenecteplasa;;387066007;tenecteplasa;7769;tenecteplasa;;C
5201757;tenofovir disoproxil fumarato;;Insensible;Manual;Vigente;Si;;disoproxilfumarato de tenofovir;;385556006;disoproxilfumarato de tenofovir;7913;tenofovir;;B
6402921;teofilina;;Insensible;Manual;Vigente;Si;;teofilina;;372810006;teofilina;;;;C
5205131;terbinafina;;Insensible;Manual;Vigente;Si;;terbinafina;;373450007;terbinafina;5657;terbinafina;;B
5201814;terlipresina;;Insensible;Manual;Vigente;Si;;;;395899009;;5114;terlipresina;;
5205670;testosterona;;Insensible;Manual;Vigente;Si;;testosterona;;43688007;testosterona;1900;testosterona;;X
5913364;testosterona enantato;;Insensible;Manual;Vigente;Si;;;;116071004;;;;;
6627180;testosterona undecanoato;;Insensible;Manual;Vigente;Si;;decanoato de testosterona;;427471003;decanoato de testosterona;;;;
6402925;tetrabenazina;;Insensible;Manual;Vigente;Si;;tetrabenazina;;363581004;tetrabenazina;1056;tetrabenazina;;C
5205627;tetraciclina;;Insensible;Manual;Vigente;Si;;tetraciclina;;372809001;tetraciclina;298;tetraciclina;;D
5205239;tetrahidrozolina;;Insensible;Manual;Vigente;Si;;tetrahidrozolina;;372673004;tetrahidrozolina;;;;C
7418703;tetrizolina;;Insensible;Manual;Vigente;Si;;;;;;;;;
5201822;tiamazol;;Insensible;Manual;Vigente;Si;;metimazol;• 6436453 - metimazol;37656002;metimazol;4198;tiamazol;;D
5205114;tiamina;;Insensible;Manual;Vigente;Si;;tiamina;• 6412319 - vitamina B1;259659006;tiamina;432;tiamina;;A
5201853;tiaprida;;Insensible;Manual;Vigente;Si;;;;699180000;tiaprida;3289;tiaprida;;
5201883;tibolona;;Insensible;Manual;Vigente;Si;;tibolona;;395903002;tibolona;2777;tibolona;;
5201886;ticagrelor;;Insensible;Manual;Vigente;Si;;ticagrelor;;698805004;ticagrelor;8772;ticagrelor;;
5205141;ticlopidina;;Insensible;Manual;Vigente;Si;;ticlopidina;;386950000;ticlopidina;3908;ticlopidina;;B
5201887;tietilperazina;;Insensible;Manual;Vigente;Si;;;;;;1034;tietilperazina;;
5201890;tigeciclina;;Insensible;Manual;Vigente;Si;;tigeciclina;;418313005;tigeciclina;8115;tigeciclina;;
5205240;timolol;;Insensible;Manual;Vigente;Si;;timolol;;372880004;timolol;3415;timolol;;C
5205245;tinidazol;;Insensible;Manual;Vigente;Si;;tinidazol;;395907001;tinidazol;2653;tinidazol;;C
5201936;tiocolchicósido;;Insensible;Manual;Vigente;;;;;;;671;tiocolchicósido;;
5205261;tioconazol;;Insensible;Manual;Vigente;Si;;tioconazol;;395909003;tioconazol;4572;tioconazol;;C
5205644;tioguanina;;Insensible;Manual;Vigente;Si;;tioguanina;;387407006;tioguanina;1998;tioguanina;;D
5205296;tiopental sódico;;Insensible;Manual;Vigente;Si;;;;;;433;tiopental de sodio;;C
5205297;tioridazina;;Insensible;Manual;Vigente;Si;;tioridazina;;372706001;tioridazina;818;tioridazina;;C
5201955;tirofibán;;Insensible;Manual;Vigente;Si;;;;386953003;;7345;tirofibán;;
5201962;tirotropina alfa;;Insensible;Manual;Vigente;Si;;;;;;7668;tirotropina alfa;;
5201965;tizanidina;;Insensible;Manual;Vigente;Si;;tizanidina;;373440006;tizanidina;4697;tizanidina;;
5205717;tobramicina;;Insensible;Manual;Vigente;Si;;tobramicina;;373548001;tobramicina;2990;tobramicina;;D
5201972;tocilizumab;;Insensible;Manual;Vigente;Si;;tocilizumab;;444648007;tocilizumab;8394;tocilizumab;;C
6402957;tofacitinib;;Insensible;Manual;Vigente;Si;;;;;;9298;tofacitinib;;C
5201977;tolbutamida;;Insensible;Manual;Vigente;Si;;tolbutamida;;373481003;tolbutamida;602;tolbutamida;;D
6402960;tolnaftato;;Insensible;Manual;Vigente;Si;;tolnaftato;;387204001;tolnaftato;;;;
5201983;tolterodina;;Insensible;Manual;Vigente;Si;;tolterodina;;372570008;tolterodina;6768;tolterodina;;C
4827654;tolú extracto;;Insensible;Manual;Vigente;Si;;;;;;;;;
5202016;topiramato;;Insensible;Manual;Vigente;Si;;topiramato;;386844006;topiramato;6099;topiramato;;D
5202036;topotecán;;Insensible;Manual;Vigente;Si;;topotecán;;372536007;topotecán;6783;topotecán;;
5202059;toxoide difteria;;Insensible;Manual;Vigente;Si;;;;;;;;;
5202077;toxoide tétano;;Insensible;Manual;Vigente;;;;;;;;;;
5202087;trabectedina;;Insensible;Manual;Vigente;Si;;trabectedina;;433127001;trabectedina;8206;trabectedina;;
5205298;tramadol;;Insensible;Manual;Vigente;Si;;tramadol;;386858008;tramadol;2722;tramadol;;C
7225203;trametinib;;Insensible;Manual;Vigente;Si;;;;;;;;;D
5202108;trastuzumab;;Insensible;Manual;Vigente;Si;;trastuzumab;;387003001;trastuzumab;7637;trastuzumab;;
7238150;trastuzumab emtansina;;Insensible;Manual;Vigente;Si;;trastuzumab emtansina;;702836004;trastuzumab emtansina;9295;trastuzumab emtansina;;
5202131;travoprost;;Insensible;Manual;Vigente;Si;;travoprost;;129493000;travoprost;7775;travoprost;;
5205302;trazodona;;Insensible;Manual;Vigente;Si;;trazodona;;372829000;trazodona;2878;trazodona;;C
5202133;tretinoína;;Insensible;Manual;Vigente;Si;;tretinoína;;387305002;tretinoína;2875;tretinoína;;D
5202147;triamcinolona hexacetónido;;Insensible;Manual;Vigente;Si;;triamcinolona;;116594009;triamcinolona;755;triamcinolona;;
5202511;triamtereno;;Insensible;Manual;Vigente;Si;;triamtereno;;387053007;triamtereno;1266;triamtereno;;
5205704;triazolam;;Insensible;Manual;Vigente;Si;;triazolam;;386984001;triazolam;3409;triazolam;;X
5202513;tribenósido;;Insensible;Manual;Vigente;Si;;;;;;2463;tribenósido;;
6402985;triclosán;;Insensible;Manual;Vigente;Si;;triclosán;;387054001;triclosán;2988;triclosán;;
5202615;trihexifenidilo;;Insensible;Manual;Vigente;Si;;trihexifenidilo;;387120000;trihexifenidilo;1318;trihexifenidilo;;
5202725;trimebutino;;Insensible;Manual;Vigente;Si;;trimebutina;;698184001;trimebutina;2773;trimebutina;;
5202726;trimegestona;;Insensible;Manual;Vigente;Si;;;;;;6897;trimegestona;;
5202734;trimetazidina;;Insensible;Manual;Vigente;Si;;;;;;1544;trimetazidina;;
5205558;trimetoprima;;Insensible;Manual;Vigente;Si;;trimetoprima;;387179001;trimetoprima;1047;trimetoprima;;C
7297287;trióxido de arsénico;;Insensible;Manual;Vigente;Si;;trióxido de arsénico;;72251000;trióxido de arsénico;;;;D
5202770;triptorelina;;Insensible;Manual;Vigente;Si;;triptorelina;;395915003;triptorelina;5711;triptorelina;;
5202785;trolamina;;Insensible;Manual;Vigente;Si;;trolamina;• 6426398 - salicilato de trolamina;72808007;trolamina;561;trolamina;;
5202806;trombina humana;;Insensible;Manual;Vigente;Si;;;;36176003;;6387;trombina;;C
5202836;tropicamida;;Insensible;Manual;Vigente;Si;;tropicamida;;387526001;tropicamida;1059;tropicamida;;
7500654;ubidecarenona;;Insensible;Manual;Vigente;Si;;;;;;;;;
6403012;umeclidinio bromuro;;Insensible;Manual;Vigente;Si;;;;;;;;;C
7582004;urapidil;;Insensible;Manual;Vigente;;;;;;;;;;
6403023;uridina 5 - trifosfato;;Insensible;Manual;Vigente;Si;;uridina trifosfato;• 6414820 - UTP;22604005;uridina trifosfato;;;;
5202908;ustekinumab;;Insensible;Manual;Vigente;Si;;ustekinumab;;443465002;ustekinumab;8954;ustekinumab;;B
5205148;valaciclovir;;Insensible;Manual;Vigente;Si;;valaciclovir;;96098007;valaciclovir;7106;valaciclovir;;B
5202909;valganciclovir;;Insensible;Manual;Vigente;Si;;valganciclovir;;129476000;valganciclovir;7650;valganciclovir;;C
5205648;valsartán;;Insensible;Manual;Vigente;Si;;valsartán;;386876001;valsartán;7016;valsartán;;D
5205569;vancomicina;;Insensible;Manual;Vigente;Si;;vancomicina;;372735009;vancomicina;680;vancomicina;;C
5202927;vardenafil;;Insensible;Manual;Vigente;;;vardenafil;;404858007;vardenafil;7950;vardenafil;;
5202940;vareniclina;;Insensible;Manual;Vigente;Si;;vareniclina;;421772003;vareniclina;8366;vareniclina;;C
5202944;vaselina;;Insensible;Manual;Vigente;Si;;vaselina;;25307002;vaselina;;;;
5203145;vemurafenib;;Insensible;Manual;Vigente;Si;;;;;;9286;vemurafenib;;D
5205576;venlafaxina;;Insensible;Manual;Vigente;Si;;venlafaxina;;372490001;venlafaxina;6358;venlafaxina;;C
5205583;verapamilo;;Insensible;Manual;Vigente;Si;;verapamilo;;372754009;verapamilo;2122;verapamilo;;C
5203165;vigabatrina;;Insensible;Manual;Vigente;Si;;;;310283001;;5581;vigabatrina;;C
6403042;vilanterol;;Insensible;Manual;Vigente;Si;;;;702408004;vilanterol;;;;
5203200;vildagliptina;;Insensible;Manual;Vigente;Si;;vildagliptina;;428611002;vildagliptina;8399;vildagliptina;;
5203205;vinblastina;;Insensible;Manual;Vigente;Si;;vinblastina;;387051009;vinblastina;1101;vinblastina;;
5203208;vincristina;;Insensible;Manual;Vigente;Si;;vincristina;;387126006;vincristina;1440;vincristina;;D
5203214;vinorelbina;;Insensible;Manual;Vigente;Si;;vinorelbina;;372541004;vinorelbina;6054;vinorelbina;;D
7203372;virus de la rabia cepa PM WI 38 1503 3M (inactivado, cultivado en células Vero);;Insensible;Manual;Vigente;Si;;;;;;;;;
4933459;virus hepatitis A cepa GMB (inactivado, cultivado en células MRC-5);;Sensible;Manual;Vigente;Si;;;;;;;;;
4934423;virus hepatitis B antígeno superficie (recombinante, cultivado en Saccharomyces cerevisiae);;Sensible;Manual;Vigente;Si;;;;;;;;;
7679960;virus papiloma humano proteína L1 tipo 16;;Insensible;Manual;Vigente;;;;;;;;;;
7679961;virus papiloma humano proteína L1 tipo 18;;Insensible;Manual;Vigente;;;;;;;;;;
7686888;virus parotiditis cepa Leningrad - Zagreb (vivo atenuado, cultivado en fibroblastos embrión gallinácea huevo SPF);;Insensible;Manual;Vigente;;;;;;;;;;
7686285;virus rubéola cepa Wistar RA 27 / 3 (vivo atenuado, cultivado en células CDH);;Insensible;Manual;Vigente;;;;;;;;;;
7686281;virus sarampión cepa Edmonston - Zagreb (vivo atenuado, cultivado en células CDH);;Insensible;Manual;Vigente;;;;;;;;;;
7679805;virus varicela - zóster cepa Oka / Merck (vivo atenuado, cultivado en células MRC-5);;Insensible;Manual;Vigente;;;;;;;;;;
6000539;virus varicela - zóster cepa Oka (vivo atenuado, cultivado en células MRC-5);;Sensible;Manual;Vigente;Si;;;;;;;;;
7543136;vismodegib;;Insensible;Manual;Vigente;Si;;;;;;9311;vismodegib;;D
7501693;vitis vinífera extracto;;Insensible;Manual;Vigente;Si;;;;;;;;;
5208068;voriconazol;;Insensible;Manual;Vigente;Si;;voriconazol;;385469007;voriconazol;7269;voriconazol;;D
5208094;vorinostat;;Insensible;Manual;Vigente;Si;;vorinostat;;422505001;vorinostat;8661;vorinostat;;
6365288;vortioxetina;;Insensible;Manual;Vigente;Si;;;;;;9279;vortioxetina;;C
5208120;warfarina;;Insensible;Manual;Vigente;Si;;warfarina;;372756006;warfarina;341;warfarina;;X
6403052;xilitol;;Insensible;Manual;Vigente;Si;;xilitol;;395951005;xilitol;;;;
5208164;xilometazolina;;Insensible;Manual;Vigente;Si;;;;372841007;;809;xilometazolina;;
7474077;xysmalobium undulatum;;Insensible;Manual;Vigente;;;;;;;;;;
5208211;zanamivir;;Insensible;Manual;Vigente;Si;;zanamivir;;387010007;zanamivir;7272;zanamivir;;C
5208215;zidovudina;;Insensible;Manual;Vigente;Si;;zidovudina;;387151007;zidovudina;6118;zidovudina;;C
6398187;zinc;;Insensible;Manual;Vigente;Si;;cinc;• 6410973 - cinc;86739005;cinc;;;;
5208239;ziprasidona;;Insensible;Manual;Vigente;Si;;ziprasidona (sustancia);;409356003;ziprasidona (sustancia);7155;ziprasidona;;C
5208243;zolpidem;;Insensible;Manual;Vigente;Si;;;;387569009;;5741;zolpidem;;C
5208245;zopiclona;;Insensible;Manual;Vigente;Si;;;;395929002;;4462;zopiclona;;
5208246;zuclopentixol;;Insensible;Manual;Vigente;Si;Si;;;387566002;;5443;zuclopentixol;;
7573616;zuclopentixol acetato;;Insensible;Manual;Vigente;;;;;;;;;;
7573626;zuclopentixol decanoato;;Insensible;Manual;Vigente;;;;;;;;;;
