CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT ID;SCT TERMINO;DCI DID;DCI TERMINO;SINONIMO;GRUPOS_JERARQUICOS;SUSTANCIAS
7125838;alginato de sodio + carboximetilcelulosa;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5154303 ¦ carboximetilcelulosa ¦ 2 ¦ Vigente
• 4930474 ¦ alginato de sodio ¦ 1 ¦ Vigente"
5494864;aliskireno;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4930505 ¦ aliskireno ¦ 1 ¦ Vigente
5531984;aliskireno + hidroclorotiazida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5531867 ¦ hidroclorotiazida ¦ 2 ¦ Vigente
• 4930505 ¦ aliskireno ¦ 1 ¦ Vigente"
5500592;alopurinol;;Vigente;Insensible;Autogenerado;Si;;25246002;alopurinol;;;;;• 4930552 ¦ alopurinol ¦ 1 ¦ Vigente
5500613;alprazolam;;Vigente;Insensible;Autogenerado;Si;;111127002;alprazolam;;;;;• 4930583 ¦ alprazolam ¦ 1 ¦ Vigente
5500633;alprostadil;;Vigente;Insensible;Autogenerado;Si;;109119001;alprostadil;;;;;• 4930599 ¦ alprostadil ¦ 1 ¦ Vigente
5500664;alteplasa;;Vigente;Insensible;Autogenerado;Si;;27638005;alteplasa;;;;;• 6397715 ¦ alteplasa ¦ 1 ¦ Vigente
5500682;amantadina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4930672 ¦ amantadina ¦ 1 ¦ Vigente
7424116;ambrisentán;;Vigente;Insensible;Autogenerado;;;427735003;ambrisentán;;;;;• 7424111 ¦ ambrisentán ¦ 1 ¦ Vigente
6407379;ambroxol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6397799 ¦ ambroxol ¦ 1 ¦ Vigente
5500711;amikacina;;Vigente;Insensible;Autogenerado;Si;;48836000;amikacina;;;;• 7436222 - Antibiótico;• 4931116 ¦ amikacina ¦ 1 ¦ Vigente
5677303;amilorida + furosemida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 4932286 ¦ furosemida ¦ 2 ¦ Vigente
• 4931149 ¦ amilorida ¦ 1 ¦ Vigente"
5500732;aminofilina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4931278 ¦ aminofilina ¦ 1 ¦ Vigente
5500146;aminolevulinato de metilo;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6401813 ¦ aminolevulinato de metilo ¦ 1 ¦ Vigente
5500764;amiodarona;;Vigente;Insensible;Autogenerado;Si;;69236009;amiodarona;;;;;• 4931302 ¦ amiodarona ¦ 1 ¦ Vigente
5500765;amisulprida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4931427 ¦ amisulprida ¦ 1 ¦ Vigente
5500805;amitriptilina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4931600 ¦ amitriptilina ¦ 1 ¦ Vigente
5500840;amitriptilina + clordiazepóxido;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5199574 ¦ clordiazepóxido ¦ 2 ¦ Vigente
• 4931600 ¦ amitriptilina ¦ 1 ¦ Vigente"
5500959;amlodipino;;Vigente;Insensible;Autogenerado;Si;;108537001;amlodipino;;;;;• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente
5500995;amlodipino + atorvastatina;;Vigente;Insensible;Autogenerado;Si;;409411009;amlodipino + atorvastatina;;;;;"• 5150917 ¦ atorvastatina ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
6573371;amlodipino + hidroclorotiazida + olmesartán;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153855 ¦ olmesartán ¦ 3 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente
• 5531867 ¦ hidroclorotiazida ¦ 2 ¦ Vigente"
5533035;amlodipino + hidroclorotiazida + valsartán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5205648 ¦ valsartán ¦ 3 ¦ Vigente
• 5531867 ¦ hidroclorotiazida ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
7579100;amlodipino + irbesartán;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5164552 ¦ irbesartán ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
6455900;amlodipino + olmesartán;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153855 ¦ olmesartán ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
5501053;amlodipino + telmisartán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5205589 ¦ telmisartán ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
5501092;amlodipino + valsartán;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;"• 5205648 ¦ valsartán ¦ 2 ¦ Vigente
• 4931639 ¦ amlodipino ¦ 1 ¦ Vigente"
5501093;amorolfina;;Vigente;Insensible;Autogenerado;Si;;332998007;amorolfina;;;;;• 4931648 ¦ amorolfina ¦ 1 ¦ Vigente
5501095;amoxicilina;;Vigente;Insensible;Autogenerado;Si;;27658006;amoxicilina;;;;• 7436222 - Antibiótico;• 4931668 ¦ amoxicilina ¦ 1 ¦ Vigente
5503309;amoxicilina - ácido clavulánico;;Vigente;Insensible;Manual;Si;;;;;;;• 7436222 - Antibiótico;"• 4847344 ¦ ácido clavulánico ¦ 2 ¦ Vigente
• 4931668 ¦ amoxicilina ¦ 1 ¦ Vigente"
5503337;amoxicilina - sulbactam;;Vigente;Insensible;Manual;Si;;;;;;;• 7436222 - Antibiótico;"• 5170727 ¦ sulbactam ¦ 2 ¦ Vigente
• 4931668 ¦ amoxicilina ¦ 1 ¦ Vigente"
6424943;amoxicilina y claritromicina y esomeprazol;;Vigente;Insensible;Manual;Si;;;;;;;• 7436222 - Antibiótico;"• 5153834 ¦ omeprazol ¦ 3 ¦ Vigente
• 5198721 ¦ claritromicina ¦ 2 ¦ Vigente
• 4931668 ¦ amoxicilina ¦ 1 ¦ Vigente"
5503355;ampicilina;;Vigente;Insensible;Autogenerado;Si;;31087008;ampicilina;;;;• 7436222 - Antibiótico;• 4931725 ¦ ampicilina ¦ 1 ¦ Vigente
5503395;ampicilina - sulbactam;;Vigente;Insensible;Manual;Si;;398786001;ampicilina + sulbactam;;;;;"• 5170727 ¦ sulbactam ¦ 2 ¦ Vigente
• 4931725 ¦ ampicilina ¦ 1 ¦ Vigente"
5503435;anastrozol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 4931743 ¦ anastrozol ¦ 1 ¦ Vigente
5503730;anfetamina;;Vigente;Insensible;Autogenerado;Si;;22672005;anfetamina;;;;;• 4931833 ¦ anfetamina ¦ 1 ¦ Vigente
5533223;anfotericina B;;Vigente;Sensible;Autogenerado;;;;;;;;;• 4930766 ¦ anfotericina B ¦ 1 ¦ Vigente
6416981;anfotericina B liposomal;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6416979 ¦ anfotericina B liposomal ¦ 1 ¦ Vigente
5503764;anidulafungina;;Vigente;Insensible;Autogenerado;Si;;421904007;anidulafungina;;;;;• 4932059 ¦ anidulafungina ¦ 1 ¦ Vigente
5503791;antazolina + bacitracina + neomicina + xilometazolina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 5208164 ¦ xilometazolina ¦ 4 ¦ Vigente
• 5153794 ¦ neomicina ¦ 3 ¦ Vigente
• 5153655 ¦ bacitracina ¦ 2 ¦ Vigente
• 4932104 ¦ antazolina ¦ 1 ¦ Vigente"
5503823;antazolina + nafazolina;;Vigente;Insensible;Autogenerado;Si;;400601002;fosfato de antazolina + clorhidrato de nafazolina;;;;;"• 5153785 ¦ nafazolina ¦ 2 ¦ Vigente
• 4932104 ¦ antazolina ¦ 1 ¦ Vigente"
5503831;antitrombina III humana;;Vigente;Sensible;Autogenerado;Si;;;;;;;;• 4932156 ¦ antitrombina III humana ¦ 1 ¦ Vigente
6409722;apixabán;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6397852 ¦ apixabán ¦ 1 ¦ Vigente
5503838;apomorfina;;Vigente;Insensible;Autogenerado;Si;;67939000;apomorfina;;;;;• 4932166 ¦ apomorfina ¦ 1 ¦ Vigente
5503856;aprepitant;;Vigente;Insensible;Autogenerado;Si;;398690007;aprepitant;;;;;• 4932198 ¦ aprepitant ¦ 1 ¦ Vigente
5503868;aprotinina bovina y factor XIII de la coagulación humana + fibrinógeno humano y trombina humana;;Vigente;Insensible;Manual;Si;;;;;;;;"• 5202806 ¦ trombina humana ¦ 4 ¦ Vigente
• 4854779 ¦ factor XIII de la coagulación humana ¦ 2 ¦ Vigente
• 4932216 ¦ aprotinina bovina ¦ 1 ¦ Vigente
• 7691860 ¦ fibrinógeno humano ¦ 3 ¦ Vigente"
5503887;aripiprazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5150842 ¦ aripiprazol ¦ 1 ¦ Vigente
6409764;armodafinilo;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6397869 ¦ armodafinilo ¦ 1 ¦ Vigente
5503986;árnica;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5150847 ¦ árnica ¦ 1 ¦ Vigente
7470555;articaína + epinefrina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7470553 ¦ articaína ¦ 1 ¦ Vigente
• 6000288 ¦ epinefrina ¦ 2 ¦ Vigente"
6410419;asenapina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 6397881 ¦ asenapina ¦ 1 ¦ Vigente
5504388;atapulgita activada + nifuroxazida;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5109926 ¦ nifuroxazida ¦ 2 ¦ Vigente
• 5150865 ¦ atapulgita activada ¦ 1 ¦ Vigente"
5504396;atazanavir;;Vigente;Insensible;Autogenerado;Si;;413591007;atazanavir;;;;;• 5150900 ¦ atazanavir ¦ 1 ¦ Vigente
5504403;atenolol;;Vigente;Insensible;Autogenerado;Si;;87652004;atenolol;;;;;• 5150905 ¦ atenolol ¦ 1 ¦ Vigente
5504424;atomoxetina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5150913 ¦ atomoxetina ¦ 1 ¦ Vigente
5504432;atorvastatina;;Vigente;Insensible;Autogenerado;Si;;108600003;atorvastatina;;;;• 7552959 - Observatorio de precios;• 5150917 ¦ atorvastatina ¦ 1 ¦ Vigente
5504442;atosiban;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5150923 ¦ atosiban ¦ 1 ¦ Vigente
5504451;atovacuona + proguanil;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5166782 ¦ proguanil ¦ 2 ¦ Vigente
• 5150927 ¦ atovacuona ¦ 1 ¦ Vigente"
6434183;atracurio besilato;;Vigente;Insensible;Manual;Si;;74074008;atracurio;;;;;• 5153715 ¦ atracurio besilato ¦ 1 ¦ Vigente
7729778;atropa belladona extracto estandarizado + codeína + efedrina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153681 ¦ atropa belladona extracto estandarizado ¦ 1 ¦ Vigente
• 5200402 ¦ codeína ¦ 2 ¦ Vigente
• 4849970 ¦ efedrina ¦ 3 ¦ Vigente"
5504489;atropina sulfato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5150938 ¦ atropina sulfato ¦ 1 ¦ Vigente
7297844;atropina sulfato + papaverina;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5150938 ¦ atropina sulfato ¦ 1 ¦ Vigente
• 5167052 ¦ papaverina ¦ 2 ¦ Vigente"
7224933;axitinib;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6397900 ¦ axitinib ¦ 1 ¦ Vigente
5504503;azacitidina;;Vigente;Insensible;Autogenerado;Si;;412329008;azacitidina;;;;;• 5152862 ¦ azacitidina ¦ 1 ¦ Vigente
5504507;azatioprina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5152867 ¦ azatioprina ¦ 1 ¦ Vigente
5504534;azelastina;;Vigente;Insensible;Autogenerado;Si;;108644000;azelastina;;;;;• 5153622 ¦ azelastina ¦ 1 ¦ Vigente
5504539;azitromicina;;Vigente;Insensible;Autogenerado;Si;;96034006;azitromicina;;;;• 7436222 - Antibiótico;• 5153626 ¦ azitromicina ¦ 1 ¦ Vigente
5504544;aztreonam;;Vigente;Insensible;Autogenerado;Si;;69918003;aztreonam;;;;• 7436222 - Antibiótico;• 5153633 ¦ aztreonam ¦ 1 ¦ Vigente
7591997;azufre;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153635 ¦ azufre ¦ 1 ¦ Vigente
5504570;azul de metileno;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153641 ¦ azul de metileno ¦ 1 ¦ Vigente
5504604;azul patente;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153645 ¦ azul patente ¦ 1 ¦ Vigente
6455874;bacitracina + neomicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 5153655 ¦ bacitracina ¦ 1 ¦ Vigente
• 5153794 ¦ neomicina ¦ 2 ¦ Vigente"
5504630;bacitracina + neomicina + polimixina B;;Vigente;Sensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 5167482 ¦ polimixina B ¦ 3 ¦ Vigente
• 5153794 ¦ neomicina ¦ 2 ¦ Vigente
• 5153655 ¦ bacitracina ¦ 1 ¦ Vigente"
5504647;bacitracina + polimixina B;;Vigente;Sensible;Autogenerado;Si;;420815008;bacitracina + polimixina B;;;;• 7436222 - Antibiótico;"• 5167482 ¦ polimixina B ¦ 2 ¦ Vigente
• 5153655 ¦ bacitracina ¦ 1 ¦ Vigente"
5504667;baclofeno;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153659 ¦ baclofeno ¦ 1 ¦ Vigente
5504688;basiliximab;;Vigente;Insensible;Autogenerado;Si;;109135008;basilixmab;;;;;• 5153663 ¦ basiliximab ¦ 1 ¦ Vigente
5504732;beclometasona;;Vigente;Insensible;Autogenerado;Si;;1389007;beclometasona;;;;;• 5153679 ¦ beclometasona ¦ 1 ¦ Vigente
6350206;beclometasona + salbutamol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5200721 ¦ salbutamol ¦ 2 ¦ Vigente
• 5153679 ¦ beclometasona ¦ 1 ¦ Vigente"
7353169;belimumab;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6397919 ¦ belimumab ¦ 1 ¦ Vigente
7103713;bencilpenicilina benzatina;;Vigente;Insensible;Manual;Si;;;;;;;• 7436222 - Antibiótico;• 7103709 ¦ bencilpenicilina benzatina ¦ 1 ¦ Vigente
5504798;bencilpenicilina sódica;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;• 5153694 ¦ bencilpenicilina sódica ¦ 1 ¦ Vigente
5504849;bendamustina;;Vigente;Insensible;Autogenerado;Si;;427812009;bendamustina;;;;;• 5153700 ¦ bendamustina ¦ 1 ¦ Vigente
5504911;benzocaína;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153711 ¦ benzocaína ¦ 1 ¦ Vigente
7418427;benzocaína + cloruro de cetilpiridinio;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153711 ¦ benzocaína ¦ 1 ¦ Vigente
• 5200592 ¦ cloruro de cetilpiridinio ¦ 2 ¦ Vigente"
5504943;betahistina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153725 ¦ betahistina ¦ 1 ¦ Vigente
5504971;betametasona;;Vigente;Insensible;Autogenerado;Si;;29896003;betametasona;;;;;• 5153732 ¦ betametasona ¦ 1 ¦ Vigente
5504989;betametasona + clioquinol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5198778 ¦ clioquinol ¦ 2 ¦ Vigente
• 5153732 ¦ betametasona ¦ 1 ¦ Vigente"
5531619;betametasona + clorfenamina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5199623 ¦ clorfenamina ¦ 2 ¦ Vigente
• 5153732 ¦ betametasona ¦ 1 ¦ Vigente"
5531635;betametasona + dexclorfeniramina;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5354243 ¦ dexclorfeniramina ¦ 2 ¦ Vigente
• 5153732 ¦ betametasona ¦ 1 ¦ Vigente"
5531664;betametasona + gentamicina;;Vigente;Insensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 4932357 ¦ gentamicina ¦ 2 ¦ Vigente
• 5153732 ¦ betametasona ¦ 1 ¦ Vigente"
5531667;betametasona + lidocaína + neomicina + polimixina B;;Vigente;Sensible;Autogenerado;Si;;;;;;;• 7436222 - Antibiótico;"• 5167482 ¦ polimixina B ¦ 4 ¦ Vigente
• 5153794 ¦ neomicina ¦ 3 ¦ Vigente
• 6401715 ¦ lidocaína ¦ 2 ¦ Vigente
• 5153732 ¦ betametasona ¦ 1 ¦ Vigente"
5531674;betametasona dipropionato;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153737 ¦ betametasona dipropionato ¦ 1 ¦ Vigente
5531690;betametasona dipropionato + betametasona fosfato sódico;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153754 ¦ betametasona fosfato sódico ¦ 2 ¦ Vigente
• 5153737 ¦ betametasona dipropionato ¦ 1 ¦ Vigente"
7567342;betametasona dipropionato + calcipotriol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153737 ¦ betametasona dipropionato ¦ 1 ¦ Vigente
• 5154152 ¦ calcipotriol ¦ 2 ¦ Vigente"
5531694;betametasona dipropionato + clotrimazol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 5200169 ¦ clotrimazol ¦ 2 ¦ Vigente
• 5153737 ¦ betametasona dipropionato ¦ 1 ¦ Vigente"
5531710;betametasona dipropionato + lidocaína + óxido de zinc;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6398192 ¦ óxido de zinc ¦ 3 ¦ Vigente
• 6401715 ¦ lidocaína ¦ 2 ¦ Vigente
• 5153737 ¦ betametasona dipropionato ¦ 1 ¦ Vigente"
6865753;betametasona fosfato sódico;;Vigente;Insensible;Autogenerado;Si;;;;;;;;• 5153754 ¦ betametasona fosfato sódico ¦ 1 ¦ Vigente
7332183;betametasona fosfato sódico + neomicina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;"• 5153754 ¦ betametasona fosfato sódico ¦ 1 ¦ Vigente
• 5153794 ¦ neomicina ¦ 2 ¦ Vigente"
5533271;betaxolol;;Vigente;Insensible;Autogenerado;Si;;349900007;betaxolol;;;;;• 5153757 ¦ betaxolol ¦ 1 ¦ Vigente
5533273;bevacizumab;;Vigente;Insensible;Autogenerado;;;409405006;bevacizumab;;;;;• 5153765 ¦ bevacizumab ¦ 1 ¦ Vigente
7738154;bexaroteno;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6397949 ¦ bexaroteno ¦ 1 ¦ Vigente
5533312;bezafibrato;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153836 ¦ bezafibrato ¦ 1 ¦ Vigente
5533321;bicalutamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153841 ¦ bicalutamida ¦ 1 ¦ Vigente
5533422;bicarbonato de sodio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153844 ¦ bicarbonato de sodio ¦ 1 ¦ Vigente
5533459;bicarbonato de sodio + cloruro de potasio + cloruro de sodio + polietilenglicol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5160186 ¦ polietilenglicol ¦ 4 ¦ Vigente
• 5201695 ¦ cloruro de potasio ¦ 2 ¦ Vigente
• 5201728 ¦ cloruro de sodio ¦ 3 ¦ Vigente
• 5153844 ¦ bicarbonato de sodio ¦ 1 ¦ Vigente"
5533480;bifonazol;;Vigente;Insensible;Autogenerado;;;136216003;bifonazol;;;;;• 5153850 ¦ bifonazol ¦ 1 ¦ Vigente
7624366;bifosfato de potasio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 7624363 ¦ bifosfato de potasio ¦ 1 ¦ Vigente
5533489;bifosfato de sodio + fosfato de sodio;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 4929778 ¦ fosfato de sodio ¦ 2 ¦ Vigente
• 5153856 ¦ bifosfato de sodio ¦ 1 ¦ Vigente"
6347341;bilastina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6347339 ¦ bilastina ¦ 1 ¦ Vigente
5533508;bimatoprost;;Vigente;Insensible;Autogenerado;;;395300006;bimatoprost;;;;;• 5153861 ¦ bimatoprost ¦ 1 ¦ Vigente
6500999;bimatoprost + timolol;;Vigente;Insensible;Autogenerado;;;424310002;bimatoprost + timolol;;;;;"• 5205240 ¦ timolol ¦ 2 ¦ Vigente
• 5153861 ¦ bimatoprost ¦ 1 ¦ Vigente"
5410269;bis glicinato ferroso;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5162533 ¦ bis glicinato ferroso ¦ 1 ¦ Vigente
5533557;bisacodilo;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153875 ¦ bisacodilo ¦ 1 ¦ Vigente
5533622;bisoprolol;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;• 5153885 ¦ bisoprolol ¦ 1 ¦ Vigente
5533655;bisoprolol + hidroclorotiazida;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5531867 ¦ hidroclorotiazida ¦ 2 ¦ Vigente
• 5153885 ¦ bisoprolol ¦ 1 ¦ Vigente"
5533676;bivalirudina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153890 ¦ bivalirudina ¦ 1 ¦ Vigente
5533708;bleomicina;;Vigente;Insensible;Autogenerado;;;;;;;;• 7436222 - Antibiótico;• 5153894 ¦ bleomicina ¦ 1 ¦ Vigente
5533774;bortezomib;;Vigente;Insensible;Autogenerado;;;398907002;bortezomib;;;;;• 5153909 ¦ bortezomib ¦ 1 ¦ Vigente
7376934;bosentán;;Vigente;Insensible;Autogenerado;;;;;;;;;• 6397977 ¦ bosentán ¦ 1 ¦ Vigente
5668516;brimonidina;;Vigente;Insensible;Autogenerado;;;108827001;brimonidina;;;;;• 5668509 ¦ brimonidina ¦ 1 ¦ Vigente
6628497;brimonidina + brinzolamida;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153915 ¦ brinzolamida ¦ 2 ¦ Vigente
• 5668509 ¦ brimonidina ¦ 1 ¦ Vigente"
6455923;brimonidina + timolol;;Vigente;Insensible;Autogenerado;;;417111004;brimonidina + timolol;;;;;"• 5668509 ¦ brimonidina ¦ 1 ¦ Vigente
• 5205240 ¦ timolol ¦ 2 ¦ Vigente"
5533782;brinzolamida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153915 ¦ brinzolamida ¦ 1 ¦ Vigente
5533794;brinzolamida + timolol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5205240 ¦ timolol ¦ 2 ¦ Vigente
• 5153915 ¦ brinzolamida ¦ 1 ¦ Vigente"
5533820;bromazepam;;Vigente;Insensible;Autogenerado;;;96234002;bromazepam;;;;;• 5153934 ¦ bromazepam ¦ 1 ¦ Vigente
5533826;bromhexina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153945 ¦ bromhexina ¦ 1 ¦ Vigente
6455898;bromhexina + clofedianol;;Vigente;Insensible;Autogenerado;Si;;;;;;;;"• 6398200 ¦ clofedianol ¦ 2 ¦ Vigente
• 5153945 ¦ bromhexina ¦ 1 ¦ Vigente"
5533828;bromocriptina;;Vigente;Insensible;Autogenerado;;;116656002;bromocriptina;;;;;• 5153951 ¦ bromocriptina ¦ 1 ¦ Vigente
5533831;bromuro de ipratropio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5153960 ¦ bromuro de ipratropio ¦ 1 ¦ Vigente
5533836;bromuro de ipratropio + fenoterol;;Vigente;Insensible;Autogenerado;;;423164002;fenoterol+ipratropio;;;;;"• 4918274 ¦ fenoterol ¦ 2 ¦ Vigente
• 5153960 ¦ bromuro de ipratropio ¦ 1 ¦ Vigente"
7564959;bromuro de ipratropio + salbutamol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5153960 ¦ bromuro de ipratropio ¦ 1 ¦ Vigente
• 5200721 ¦ salbutamol ¦ 2 ¦ Vigente"
5536904;bromuro de pinaverio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154003 ¦ bromuro de pinaverio ¦ 1 ¦ Vigente
5537240;bromuro de piridostigmina;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154034 ¦ bromuro de piridostigmina ¦ 1 ¦ Vigente
5533845;bromuro de rocuronio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154037 ¦ bromuro de rocuronio ¦ 1 ¦ Vigente
5533875;bromuro de tiotropio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154042 ¦ bromuro de tiotropio ¦ 1 ¦ Vigente
5534401;bromuro de vecuronio;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154044 ¦ bromuro de vecuronio ¦ 1 ¦ Vigente
5534909;brotizolam;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154051 ¦ brotizolam ¦ 1 ¦ Vigente
5534914;budesonida;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154054 ¦ budesonida ¦ 1 ¦ Vigente
5534917;budesonida + formoterol;;Vigente;Insensible;Autogenerado;;;413717007;budesonida + formoterol;;;;;"• 4928977 ¦ formoterol ¦ 2 ¦ Vigente
• 5154054 ¦ budesonida ¦ 1 ¦ Vigente"
5534924;bupivacaína;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154064 ¦ bupivacaína ¦ 1 ¦ Vigente
5534948;bupivacaína + dextrosa monohidrato;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5154064 ¦ bupivacaína ¦ 1 ¦ Vigente
• 5918298 ¦ dextrosa monohidrato ¦ 2 ¦ Vigente"
5534985;buprenorfina;;Vigente;Insensible;Autogenerado;;;31684002;buprenorfina;;;;;• 5154071 ¦ buprenorfina ¦ 1 ¦ Vigente
5535038;bupropión;;Vigente;Insensible;Autogenerado;;;;;;;;• 7552959 - Observatorio de precios;• 5154076 ¦ bupropión ¦ 1 ¦ Vigente
5535041;buspirona;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154081 ¦ buspirona ¦ 1 ¦ Vigente
5535075;busulfano;;Vigente;Insensible;Autogenerado;;;;;;;;;• 5154100 ¦ busulfano ¦ 1 ¦ Vigente
5535089;butilescopolamina bromuro;;Vigente;Insensible;Autogenerado;;;;;;;"• 7126068 - butilbromuro de escopolamina
• 7117575 - butilbromuro de hioscina";;• 5154102 ¦ butilescopolamina bromuro ¦ 1 ¦ Vigente
7418295;butilescopolamina bromuro + metamizol magnésico;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 7402961 ¦ metamizol magnésico ¦ 2 ¦ Vigente
• 5154102 ¦ butilescopolamina bromuro ¦ 1 ¦ Vigente"
6455891;butilescopolamina bromuro + metamizol sódico;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5154102 ¦ butilescopolamina bromuro ¦ 1 ¦ Vigente
• 5199305 ¦ metamizol sódico ¦ 2 ¦ Vigente"
6455907;butilescopolamina bromuro + paracetamol;;Vigente;Insensible;Autogenerado;;;;;;;;;"• 5154102 ¦ butilescopolamina bromuro ¦ 1 ¦ Vigente
• 5166991 ¦ paracetamol ¦ 2 ¦ Vigente"
