CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;MEDICAMENTO_CLINICO;LABORATORIO_FK;LABORATORIO_DESC;FORM_FARM_EXT_FK;FORM_FARM_EXT_DESC;SABOR_FK;SABOR_DESC;FAMILIA_PRODUCTO_FK;FAMILIA_PRODUCTO_DESC;COMERCIALIZADO_CHILE_FK;COMERCIALIZADO_CHILE_DESC;PRODUCTO_ISP;BIOEQUIVALENTES
6907816;ácido acetilsalicílico 500 mg comprimido (MDK);;Vigente;Sensible;Manual;;;;;;;• ácido acetilsalicílico 500 mg comprimido;6369279;Laboratorio MDK S.A.;5723406;comprimido;;;6627429;ácido acetilsalicílico;4567040;Si;"• F-20087/12 - ÁCIDO ACETILSALICÍLICO COMPRIMIDOS 500 mg• F-20086/12 - ÁCIDO ACETILSALICÍLICO COMPRIMIDOS 500 mg";
1839917;ácido acetilsalicílico 500 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• ácido acetilsalicílico 500 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6627429;ácido acetilsalicílico;4567040;Si;• F-6844/15 - ÁCIDO ACETIL SALICÍLICO COMPRIMIDOS 500 mg;
6627560;ácido ascórbico 100 mg comprimido (Valma);;Vigente;Sensible;Manual;;;;;;;• ácido ascórbico 100 mg comprimido;5790474;Laboratorio Valma Ltda.;5723406;comprimido;;;6627542;ácido ascórbico;4567040;Si;• F-6365/05 - ÁCIDO ASCORBICO COMPRIMIDOS 100 mg;
5988417;ácido ascórbico 100 mg/mL solución inyectable (Biosano);;Vigente;Sensible;Manual;;;;;;;• ácido ascórbico 100 mg/mL inyectable;5767929;Laboratorios Biosano S.A.;5766174;solución inyectable;;;6627542;ácido ascórbico;4567040;Si;"• F-7615/11 - ÁCIDO ASCÓRBICO SOLUCIÓN INYECTABLE 100 mg/mL• F-7615/16 - ÁCIDO ASCÓRBICO SOLUCIÓN INYECTABLE 100 mg/mL";
5988494;ácido ascórbico 100 mg/mL solución inyectable (Sanderson);;Vigente;Sensible;Manual;;;;;;;• ácido ascórbico 100 mg/mL inyectable;5790384;Laboratorio Sanderson S.A.;5766174;solución inyectable;;;6627542;ácido ascórbico;4567040;Si;• F-6135/15 - ÁCIDO ASCÓRBICO SOLUCIÓN INYECTABLE 100 mg/1 mL;
101007;ácido bórico 250 g polvo (Ñuñoa);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• ácido bórico 250 g polvo;7680415;Droguería Nuñoa;5733485;polvo;;;7680439;ácido bórico;4567040;Si;;
6627596;ácido dehidrocólico 250 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• ácido dehidrocólico 250 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6627578;ácido dehidrocólico;4567040;Si;• F-1308/13 - ÁCIDO DEHIDROCÓLICO COMPRIMIDOS 250 mg;
6633318;ácido fólico 1 mg comprimido (Synthon);;Vigente;Sensible;Manual;;;;;;;• ácido fólico 1 mg comprimido;5970343;Synthon Chile Ltda.;5723406;comprimido;;;6633316;ácido fólico;4567040;Si;• F-8928/11 - ÁCIDO FÓLICO COMPRIMIDOS 1 mg;
7097819;ácido fólico 5 mg comprimido (Chemopharma);;Vigente;Sensible;Manual;;;;;;;• ácido fólico 5 mg comprimido;5767942;Laboratorio Chemopharma S.A.;5723406;comprimido;;;6633316;ácido fólico;4567040;Si;• F-7506/11 - ÁCIDO FÓLICO COMPRIMIDOS 5 mg;
7396884;ácido folínico 50 mg polvo liofilizado para solución inyectable (Fresenius Kabi);;Vigente;Sensible;Manual;;;;;;;• leucovorina 50 mg inyectable;5772316;Lab. Fresenius Kabi Chile Ltda.;5733514;polvo liofilizado para solución inyectable;;;6478585;ácido folínico;4567040;Si;• F-15107/15 - ÁCIDO FOLÍNICO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 50 mg;
7396758;ácido folínico 50 mg/5 mL solución inyectable (Pfizer);;Vigente;Sensible;Manual;;;;;;;• leucovorina 50 mg/5 mL (10 mg/mL) inyectable;5782036;Laboratorio Pfizer de Chile S.A.;5766174;solución inyectable;;;6478585;ácido folínico;4567040;Si;• F-3463/15 - ÁCIDO FOLÍNICO SOLUCIÓN INYECTABLE 50 mg/5 mL;
779006;ácido mefenámico 500 mg comprimido (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5723406;comprimido;;;6478211;ácido mefenámico;4567040;Si;• F-11454/11 - ÁCIDO MEFENÁMICO COMPRIMIDOS 500 mg;
5492526;ácido mefenámico 500 mg comprimido (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;5879043;Laboratorio Chile S.A.;5723406;comprimido;;;6478211;ácido mefenámico;4567040;Si;• F-8307/11 - ÁCIDO MEFENÁMICO COMPRIMIDOS 500 mg;
5988824;ácido mefenámico 500 mg comprimido (Mintlab);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;5781942;Mintlab Co. S.A.;5723406;comprimido;;;6478211;ácido mefenámico;4567040;Si;• F-13450/13 - ADESNA COMPRIMIDOS 500 mg;
5987931;ácido mefenámico 500 mg comprimido (OPKO);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;5782005;OPKO CHILE S.A.;5723406;comprimido;;;6478211;ácido mefenámico;4567040;Si;• F-19438/12 - ÁCIDO MEFENÁMICO COMPRIMIDOS 500 mg;
7424378;ácido mefenámico 500 mg comprimido recubierto (Euromed);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;6405935;Laboratorios Euromed Chile S.A.;5733746;comprimido recubierto;;;6478211;ácido mefenámico;4567040;Si;• F-18829/11 - ÁCIDO MEFENÁMICO COMPRIMIDOS RECUBIERTOS 500 mg;
7141040;ácido mefenámico 500 mg comprimido (Synthon);;Vigente;Sensible;Manual;;;;;;;• ácido mefenámico 500 mg comprimido;5970343;Synthon Chile Ltda.;5723406;comprimido;;;6478211;ácido mefenámico;4567040;Si;• F-8701/11 - ÁCIDO MEFENÁMICO COMPRIMIDOS 500 mg;
7344195;ácido tranexámico 1000 mg/10 mL solución inyectable (Bestpharma);;Vigente;Sensible;Manual;;;;;;;• ácido tranexámico 1000 mg/10 mL (100 mg/mL) inyectable;5771998;Laboratorios Bestpharma S.A.;5766174;solución inyectable;;;7344183;ácido tranexámico;4567040;Si;• F-13356/13 - ÁCIDO TRANEXÁMICO SOLUCIÓN INYECTABLE 1000 mg/10 mL;
6478506;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• ácido valproico 200 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5768623;comprimido con recubrimiento entérico;;;6478439;ácido valproico;4567040;Si;"• F-14446/10 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 200 mg• F-14446/10 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 200 mg• F-14446/15 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 200 mg";
7575215;ácido valproico 250 mg comprimido con recubrimiento entérico (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• ácido valproico 250 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5768623;comprimido con recubrimiento entérico;;;6478439;ácido valproico;4567040;Si;"• F-11376/16 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 250 mg• F-15806/11 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 250 mg";
7574808;ácido valproico 375 mg/mL solución oral para gotas (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• ácido valproico 375 mg/mL gotas orales;5766512;Laboratorios Andrómaco S.A.;5766242;solución oral para gotas;;;6478439;ácido valproico;4567040;Si;• F-11377/16 - ÁCIDO VALPROICO SOLUCIÓN PARA GOTAS ORALES 375 mg/mL;
5118541;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco);;Vigente;Sensible;Manual;;;;;;;• ácido valproico 500 mg comprimido;5766512;Laboratorios Andrómaco S.A.;5768623;comprimido con recubrimiento entérico;;;6478439;ácido valproico;4567040;Si;"• F-15807/11 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 500 mg• F-11368/11 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 500 mg• F-11368/16 - ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 500 mg";
7570580;ácido zoledrónico 4 mg polvo liofilizado para solución para infusión intravenosa con solvente (Complex Therap);;Vigente;Sensible;Manual;;;;;;;• ácido zoledrónico 4 mg inyectable;5899322;Complex Therapeutics División (Recalcine);7228809;polvo liofilizado para solución para infusión intravenosa con solvente;;;7570505;ácido zoledrónico;4567040;Si;• F-19931/13 - ÁCIDO ZOLEDRÓNICO LIOFILIZADO PARA INFUSIÓN INTRAVENOSA 4 mg, CON SOLVENTE;
7570606;ácido zoledrónico 4 mg/5 mL solución concentrada para perfusión (Fresenius Kabi);;Vigente;Sensible;Manual;;;;;;;• ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable;5772316;Lab. Fresenius Kabi Chile Ltda.;5766151;solución concentrada para perfusión;;;7570505;ácido zoledrónico;4567040;Si;• F-20414/13 - ACIDO ZOLEDRÓNICO SOLUCIÓN CONCENTRADA PARA PERFUSIÓN 4mg/5mL;
7570539;ácido zoledrónico 4 mg/5 mL solución inyectable (Euromed);;Vigente;Sensible;Manual;;;;;;;• ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable;6405935;Laboratorios Euromed Chile S.A.;5766174;solución inyectable;;;7570505;ácido zoledrónico;4567040;Si;• F-19336/12 - ÁCIDO ZOLEDRÓNICO SOLUCIÓN INYECTABLE 4 mg/5 mL;
7580724;ácido zoledrónico 4 mg/5 mL solución inyectable (Labvitalis);;Vigente;Sensible;Manual;;;;;;;• ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable;7062230;Labvitalis S. A.;5766174;solución inyectable;;;7570505;ácido zoledrónico;4567040;Si;• F-18858/16 - ÁCIDO ZOLEDRÓNICO SOLUCIÓN INYECTABLE 4 mg/ 5 mL;
5988129;acifin comprimido masticable (Mintlab);;Vigente;Sensible;Manual;;;;;;;• magaldrato 480 mg + simeticona 100 mg comprimido;5781942;Mintlab Co. S.A.;5723468;comprimido masticable;;;7356674;acifin;4567040;Si;• F-17842/15 - ACIFIN COMPRIMIDOS MASTICABLES;
921104;aclasta solución inyectable para perfusión (Novartis);;Vigente;Sensible;Manual;;;;;;;• ácido zoledrónico 5 mg/100 mL (50 mcg/mL) inyectable;5781988;Novartis Chile S.A.;5766198;solución inyectable para perfusión;;;7570154;aclasta;4567040;Si;"• F-21406/14 - ACLASTA SOLUCIÓN PARA PERFUSIÓN 5 mg/100 mL• F-15006/15 - ACLASTA SOLUCIÓN INYECTABLE PARA PERFUSIÓN 5 mg/100 mL";
5988748;acneral 10 mg cápsula blanda (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• isotretinoína 10 mg cápsula;5879043;Laboratorio Chile S.A.;5768570;cápsula blanda;;;5678089;acneral;4567040;Si;"• F-15793/11 - ACNERAL CÁPSULAS BLANDAS 10 mg• F-22424/16 - ACNERAL CÁPSULAS BLANDAS 10 mg (ISOTRETINOÍNA)";
5988952;acneral 20 mg cápsula blanda (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• isotretinoína 20 mg cápsula;5879043;Laboratorio Chile S.A.;5768570;cápsula blanda;;;5678089;acneral;4567040;Si;"• F-15968/12 - ACNERAL CÁPSULAS BLANDAS 20 mg• F-22419/16 - ACNERAL CÁPSULAS BLANDAS 20 mg (ISOTRETINOINA)";
5988460;acnotin 10 mg cápsula blanda (Bagó);;Vigente;Sensible;Manual;;;;;;;• isotretinoína 10 mg cápsula;5771942;Laboratorios Bagó S.A.;5768570;cápsula blanda;;;5678093;acnotin;4567040;Si;• F-14213/14 - ACNOTIN CÁPSULAS BLANDAS 10 mg;
5988815;acnotin 20 mg cápsula blanda (Bagó);;Vigente;Sensible;Manual;;;;;;;• isotretinoína 20 mg cápsula;5771942;Laboratorios Bagó S.A.;5768570;cápsula blanda;;;5678093;acnotin;4567040;Si;• F-14214/14 - ACNOTIN CÁPSULAS BLANDAS 20 mg;
6557069;acotol comprimido recubierto (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• dienogest 2 mg + etinilestradiol 30 mcg comprimido;5772431;Gynopharm División (Recalcine);5733746;comprimido recubierto;;;6557059;acotol;4567040;Si;• F-18033/15 - ACOTOL COMPRIMIDOS RECUBIERTOS;
7680362;act - HIB polvo liofilizado para solución inyectable con solvente (Sanofi Pasteur);;Vigente;Sensible;Manual;;;;;;;• vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano 10 mcg inyectable;5790396;Sanofi Pasteur S.A.;5768708;polvo liofilizado para solución inyectable con solvente;;;7680314;act - HIB;4567040;Si;"• B-2598/16 - ACT-HIB VACUNA ANTI-HAEMOPHILUS TIPO B CONJUGADO POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10 mcg• B-2599/16 - ACT-HIB VACUNA ANTI-HAEMOPHILUS TIPO B CONJUGADO POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10 mcg• B-1292/16 - ACT-HIB VACUNA ANTI-HAEMOPHILUS TIPO B CONJUGADO POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10 mcg";
5988121;ACTacel polvo liofilizado y suspensión inyectable (Sanofi Pasteur);;Vigente;Sensible;Manual;;;;;;;• vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano 10 mcg inyectable y Bordetella pertussis (acelular) + toxoide difteria 30 UI/0,5 mL + toxoide tétano 40 UI/0,5 mL + fosfato de aluminio (adyuvante) inyectable;5790396;Sanofi Pasteur S.A.;7682820;polvo liofilizado y suspensión inyectable;;;7674303;ACTacel;4567040;Si;• B-973/15 - ACTACEL VACUNA CONJUGADA SUSPENSIÓN INYECTABLE;
1209497;actan cápsula (Saval);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• fluoxetina 20 mg cápsula;5790427;Laboratorio Saval S.A.;5722208;cápsula;;;5678138;actan;4567040;Si;• F-5446/15 - ACTAN CÁPSULAS 20 mg;
5988684;actan CD comprimido dispersable (Saval);;Vigente;Sensible;Manual;;;;;;;• fluoxetina 20 mg comprimido;5790427;Laboratorio Saval S.A.;5723458;comprimido dispersable;;;7152913;actan CD;4567040;Si;• F-9780/11 - ACTAN CD COMPRIMIDOS DISPERSABLES 20 mg;
3930101;actebral cápsula (Recalcine);;Vigente;Sensible;Manual;;;;;;;• ácido gamma aminobutírico 150 mg + hematoporfirina 200 mcg + procaína 50 mg cápsula;5788012;Laboratorios Recalcine S.A.;5722208;cápsula;;;5678141;actebral;4567040;Si;• F-5657/15 - ACTEBRAL CÁPSULAS BLANDAS;
7287329;actemra 162 mg/0,9 mL solución inyectable (Roche);;Vigente;Sensible;Manual;;;;;;;• tocilizumab 162 mg/0,9 mL (180 mg/mL) inyectable;5768947;Productos Roche Ltda.;5766174;solución inyectable;;;5678149;actemra;4567040;Si;• B-2401/14 - ACTEMRA RECOMBINANTE, SOLUCIÓN PARA INYECCIÓN 162 mg/0,9 mL;
6563334;actemra 200 mg/10 mL concentrado para solución para infusión (Roche);;Vigente;Sensible;Manual;;;;;;;• tocilizumab 200 mg/10 mL (20 mg/mL) inyectable;5768947;Productos Roche Ltda.;7289764;concentrado para solución para infusión;;;5678149;actemra;4567040;Si;• B-2101/14 - ACTEMRA CONCENTRADO PARA SOLUCIÓN PARA INFUSIÓN 200 mg/10 mL;
5988858;actemra 400 mg/20 mL concentrado para solución para infusión (Roche);;Vigente;Sensible;Manual;;;;;;;• tocilizumab 400 mg/20 mL (20 mg/mL) inyectable;5768947;Productos Roche Ltda.;7289764;concentrado para solución para infusión;;;5678149;actemra;4567040;Si;• B-2102/14 - ACTEMRA CONCENTRADO PARA SOLUCIÓN PARA INFUSIÓN 400 mg/ 20 mL;
5988311;actemra 80 mg/4 mL concentrado para solución para infusión (Roche);;Vigente;Sensible;Manual;;;;;;;• tocilizumab 80 mg/4 mL (20 mg/mL) inyectable;5768947;Productos Roche Ltda.;7289764;concentrado para solución para infusión;;;5678149;actemra;4567040;Si;• B-2100/14 - ACTEMRA CONCENTRADO PARA SOLUCIÓN PARA INFUSIÓN 80 mg/4 mL;
7455030;actigeron comprimido con recubrimiento entérico (Bagó);;Vigente;Sensible;Manual;;;;;;;• L - acetilcarnitina 500 mg comprimido;5771942;Laboratorios Bagó S.A.;5768623;comprimido con recubrimiento entérico;;;6635422;actigeron;4567040;Si;• F-2022/14 - ACTIGERON COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 500 mg;
818135;actilyse polvo liofilizado para solución inyectable con solvente (Boehringer I.);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia• 7267684 - Media";• alteplasa 50 mg inyectable;5767934;Boehringer Ingelheim;5768708;polvo liofilizado para solución inyectable con solvente;;;6432621;actilyse;4567040;Si;• B-936/10 - ACTILYSE LIOFILIZADO PARA SOLUCIÓN INYECTABLE;
5988273;actipram 40 mg comprimido recubierto (Lab Chile);;Vigente;Sensible;Manual;;;;;;;• citalopram 40 mg comprimido;5879043;Laboratorio Chile S.A.;5733746;comprimido recubierto;;;5678151;actipram;4567040;Si;• F-13275/13 - ACTIPRAM COMPRIMIDOS RECUBIERTOS 40 mg;
7495541;actiser - T pump gel transdérmico (Silesia);;Vigente;Sensible;Manual;;;;;;;• testosterona 5 mg/dosis gel;5790446;Laboratorios Silesia S.A.;5762144;gel transdérmico;;;7739466;actiser - T pump;4567040;Si;• F-14010/14 - ACTISER-T GEL TRANSDÉRMICO 1%;
6627683;actiser - T 25 mg gel (Silesia);;Vigente;Sensible;Manual;;;;;;;• testosterona 25 mg gel;5790446;Laboratorios Silesia S.A.;5762074;gel;;;6627669;actiser - T;4567040;Si;• F-14010/14 - ACTISER-T GEL TRANSDÉRMICO 1%;
6627691;actiser - T 50 mg gel (Silesia);;Vigente;Sensible;Manual;;;;;;;• testosterona 50 mg gel;5790446;Laboratorios Silesia S.A.;5762074;gel;;;6627669;actiser - T;4567040;Si;• F-14010/14 - ACTISER-T GEL TRANSDÉRMICO 1%;
5988529;activelle comprimido recubierto (Silesia);;Vigente;Sensible;Manual;;;;;;;• estradiol 1 mg + noretisterona 500 mcg comprimido;5790446;Laboratorios Silesia S.A.;5733746;comprimido recubierto;;;7534476;activelle;4567040;Si;• F-8145/16 - ACTIVELLE COMPRIMIDOS RECUBIERTOS;
6629027;actonel 150 mg comprimido recubierto (Sanofi Aventis);;Vigente;Sensible;Manual;;;;;;;• ácido risedrónico 150 mg comprimido;5790393;Laboratorio Sanofi Aventis de Chile S.A.;5733746;comprimido recubierto;;;6628499;actonel;4567040;Si;• F-17719/14 - ACTONEL COMPRIMIDOS RECUBIERTOS 150 mg;
7517325;actos met 15 mg / 850 mg comprimido recubierto (Abbott);;Vigente;Sensible;Manual;;;;;;;• metformina 850 mg + pioglitazona 15 mg comprimido;5765795;Abbott Laboratories de Chile Ltda.;5733746;comprimido recubierto;;;7517314;actos met;4567040;Si;• F-17597/14 - ACTOS MET 15/850 COMPRIMIDOS RECUBIERTOS;
5988007;actos 15 mg comprimido (Abbott);;Vigente;Sensible;Manual;;;;;;;• pioglitazona 15 mg comprimido;5765795;Abbott Laboratories de Chile Ltda.;5723406;comprimido;;;6635451;actos;4567040;Si;• F-7485/11 - ACTOS COMPRIMIDOS 15 mg;
6635517;actos 30 mg comprimido (Abbott);;Vigente;Sensible;Manual;;;;;;;• pioglitazona 30 mg comprimido;5765795;Abbott Laboratories de Chile Ltda.;5723406;comprimido;;;6635451;actos;4567040;Si;• F-7484/11 - ACTOS COMPRIMIDOS 30 mg;
7137543;actrapid penfill solución inyectable en cartucho (Novo Nordisk);;Vigente;Sensible;Manual;;;;;;;• insulina humana soluble 300 UI/3 mL (100 UI/1 mL) inyectable en cartucho;5781991;Lab. Novo Nordisk A/S;5768507;solución inyectable en cartucho;;;7739484;actrapid penfill;4567040;Si;"• B-1616/11 - INSULINA ACTRAPID PENFILL SOLUCIÓN INYECTABLE 100 UI/mL• B-2576/16 - INSULINA ACTRAPID PENFILL SOLUCIÓN INYECTABLE 100 UI/mL• B-2581/16 - INSULINA ACTRAPID SOLUCIÓN INYECTABLE 100 U/mL";
96838;actrapid solución inyectable (Novo Nordisk);;Vigente;Sensible;Manual;;;;;;"• 5924226 - ARSENAL• 7164023 - Dispensadores automático urgencia• 7267684 - Media";• insulina humana soluble 1000 UI/10 mL (100 UI/mL) inyectable;5781991;Lab. Novo Nordisk A/S;5766174;solución inyectable;;;7015091;actrapid;4567040;Si;"• B-2340/13 - ACTRAPID SOLUCIÓN INYECTABLE 100 UI/mL• B-1615/11 - INSULINA ACTRAPID SOLUCIÓN INYECTABLE 100 U/mL• B-2581/16 - INSULINA ACTRAPID SOLUCIÓN INYECTABLE 100 U/mL";
3968694;actron pediátrico suspensión oral (Bayer);;Vigente;Sensible;Manual;;;;;;;• ibuprofeno 200 mg/5 mL suspensión oral;5766709;Bayer S.A.;5767486;suspensión oral;;;5678164;actron pediátrico;4567040;Si;• F-19157/11 - ACTRON PEDIÁTRICO SUSPENSIÓN ORAL 200mg/5mL;
120507;actron 200 mg cápsula blanda (Bayer);;Vigente;Sensible;Manual;;;;;;;• ibuprofeno 200 mg cápsula;5766709;Bayer S.A.;5768570;cápsula blanda;;;5678154;actron;4567040;Si;• F-16002/12 - ACTRON 200 CÁPSULAS BLANDAS 200 mg;
136027;actron 400 mg cápsula blanda (Bayer);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• ibuprofeno 400 mg cápsula;5766709;Bayer S.A.;5768570;cápsula blanda;;;5678154;actron;4567040;Si;• F-14035/14 - ACTRON 400 CÁPSULAS BLANDAS 400 mg;
79701;actron 600 mg cápsula blanda (Bayer);;Vigente;Sensible;Manual;;;;;;;• ibuprofeno 600 mg cápsula;5766709;Bayer S.A.;5768570;cápsula blanda;;;5678154;actron;4567040;Si;• F-14758/15 - ACTRON 600 CÁPSULAS BLANDAS 600 mg;
100336;acular LS solución oftálmica (Allergan);;Vigente;Sensible;Manual;;;;;;;• ketorolaco 0,4% (4 mg/mL) colirio;5766506;Laboratorios Allergan Ltda.;5766221;solución oftálmica;;;5678174;acular LS;4567040;Si;"• F-14888/15 - ACULAR LS SOLUCIÓN OFTÁLMICA 0,4%• F-20854/14 - ACULAR LS SOLUCIÓN OFTÁLMICA 0,4%";
678944;acular solución oftálmica (Allergan);;Vigente;Sensible;Manual;;;;;;;• ketorolaco 0,5% (5 mg/mL) colirio;5766506;Laboratorios Allergan Ltda.;5766221;solución oftálmica;;;5678171;acular;4567040;Si;• F-3592/15 - ACULAR SOLUCIÓN OFTÁLMICA 0,5%;
7229038;acuode 50.000 UI polvo para solución oral (Gynopharm);;Vigente;Sensible;Manual;;;;;;;• colecalciferol 50.000 UI polvo para preparado oral;5772431;Gynopharm División (Recalcine);5733603;polvo para solución oral;;;7228973;acuode;4567040;Si;• F-22241/15 - ACUODE POLVO PARA SOLUCION ORAL 50.000 UI EN SOBRES (COLECALCIFEROL);
7328545;acus 1000 polvo para solución inyectable (Roemmers);;Vigente;Sensible;Manual;;;;;;;• meropenem 1000 mg inyectable;7188253;Laboratorios Roemmers S. A. Importado (Pharma Investi);5733595;polvo para solución inyectable;;;7328510;acus 1000;4567040;Si;• F-15630/11 - ACUS POLVO PARA SOLUCIÓN INYECTABLE 1000 mg;
7328569;acus 500 polvo para solución inyectable (Roemmers);;Vigente;Sensible;Manual;;;;;;;• meropenem 500 mg inyectable;7188253;Laboratorios Roemmers S. A. Importado (Pharma Investi);5733595;polvo para solución inyectable;;;7328507;acus 500;4567040;Si;• F-15629/11 - ACUS POLVO PARA SOLUCIÓN INYECTABLE 500 mg.;
530;adacai 10 / 10 comprimido (MSD);;Vigente;Sensible;Manual;;;;;;;• ezetimiba 10 mg + simvastatina 10 mg comprimido;5781929;Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc;5723406;comprimido;;;5678177;adacai 10 / 10;4567040;Si;• F-14724/15 - ADACAI 10/10 COMPRIMIDOS;
5988775;adacai 10 / 20 comprimido (MSD);;Vigente;Sensible;Manual;;;;;;;• ezetimiba 10 mg + simvastatina 20 mg comprimido;5781929;Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc;5723406;comprimido;;;7318156;adacai 10 / 20;4567040;Si;• F-14725/15 - ADACAI 10/20 COMPRIMIDOS;
381625;adacel suspensión inyectable (Sanofi Pasteur);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• vacuna Bordetella pertussis (acelular) + toxoide difteria 2 UI/0,5 mL + toxoide tétano 20 UI/0,5 mL + fosfato de aluminio (adyuvante) inyectable;5790396;Sanofi Pasteur S.A.;5767466;suspensión inyectable;;;7674297;adacel;4567040;Si;;
5988149;adalat oros 20 mg comprimido recubierto de liberación osmótica programada (Bayer);;Vigente;Sensible;Manual;;;;;;;• nifedipino 20 mg comprimido liberación modificada;5766709;Bayer S.A.;5733789;comprimido recubierto de liberación osmótica programada;;;5678179;adalat oros;4567040;Si;• F-1738/14 - ADALAT OROS COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN OSMÓTICA PROGRAMADA 20 mg;
70081;adalat oros 30 mg comprimido recubierto de liberación osmótica programada (Bayer);;Vigente;Sensible;Manual;;;;;;• 5924226 - ARSENAL;• nifedipino 30 mg comprimido liberación modificada;5766709;Bayer S.A.;5733789;comprimido recubierto de liberación osmótica programada;;;5678179;adalat oros;4567040;Si;• F-11015/11 - ADALAT OROS COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN OSMÓTICA PROGRAMADA 30 mg;
