CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;MED_CLINICO_CON_ENVASE_FK;MED_CLINICO_CON_ENVASE_DESC;PRODUCTO_COMERCIAL_FK;PRODUCTO_COMERCIAL_DESC;EXISTE_EN_GS1_FK;EXISTE_EN_GS1_DESC;GTIN_GS1
7097822;ácido fólico 5 mg comprimido (Chemopharma) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7097797;ácido fólico 5 mg comprimido 30 comprimidos;7097819;ácido fólico 5 mg comprimido (Chemopharma);4567041;No;
7396892;ácido folínico 50 mg polvo liofilizado para solución inyectable (Fresenius Kabi) 1 vial;;Vigente;Sensible;Autogenerado;;;;;;;;;;7396864;leucovorina 50 mg inyectable 1 vial;7396884;ácido folínico 50 mg polvo liofilizado para solución inyectable (Fresenius Kabi);4567041;No;
7396763;ácido folínico 50 mg/5 mL solución inyectable (Pfizer) 10 ampollas 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7396729;leucovorina 50 mg/5 mL (10 mg/mL) inyectable 10 ampollas 5 mililitros;7396758;ácido folínico 50 mg/5 mL solución inyectable (Pfizer);4567041;No;
7298632;ácido mefenámico 500 mg comprimido (Andrómaco) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;779006;ácido mefenámico 500 mg comprimido (Andrómaco);4567041;No;
7298614;ácido mefenámico 500 mg comprimido (Lab Chile) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;5492526;ácido mefenámico 500 mg comprimido (Lab Chile);4567041;No;
7298596;ácido mefenámico 500 mg comprimido (Mintlab) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;5988824;ácido mefenámico 500 mg comprimido (Mintlab);4567041;No;
7298589;ácido mefenámico 500 mg comprimido (OPKO) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;5987931;ácido mefenámico 500 mg comprimido (OPKO);4567041;No;
7424396;ácido mefenámico 500 mg comprimido recubierto (Euromed) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;7424378;ácido mefenámico 500 mg comprimido recubierto (Euromed);4567041;No;
7424409;ácido mefenámico 500 mg comprimido recubierto (Euromed) 500 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7424401;ácido mefenámico 500 mg comprimido 500 comprimidos;7424378;ácido mefenámico 500 mg comprimido recubierto (Euromed);4567041;No;
7141045;ácido mefenámico 500 mg comprimido (Synthon) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141023;ácido mefenámico 500 mg comprimido 10 comprimidos;7141040;ácido mefenámico 500 mg comprimido (Synthon);4567041;No;
7344199;ácido tranexámico 1000 mg/10 mL solución inyectable (Bestpharma) 5 ampollas 10 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7344142;ácido tranexámico 1000 mg/10 mL (100 mg/mL) inyectable 5 ampollas 10 mililitros;7344195;ácido tranexámico 1000 mg/10 mL solución inyectable (Bestpharma);4567041;No;
7574991;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco) 1000 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7574990;ácido valproico 200 mg comprimido 1000 comprimidos;6478506;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco);4567041;No;
7103136;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7103104;ácido valproico 200 mg comprimido 30 comprimidos;6478506;ácido valproico 200 mg comprimido con recubrimiento entérico (Andrómaco);4567041;No;
7575223;ácido valproico 250 mg comprimido con recubrimiento entérico (Andrómaco) 1000 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7575196;ácido valproico 250 mg comprimido 1000 comprimidos;7575215;ácido valproico 250 mg comprimido con recubrimiento entérico (Andrómaco);4567041;No;
7574949;ácido valproico 375 mg/mL solución oral para gotas (Andrómaco) 1 frasco 25 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7574807;ácido valproico 375 mg/mL gotas orales 1 frasco 25 mililitros;7574808;ácido valproico 375 mg/mL solución oral para gotas (Andrómaco);4567041;No;
7575269;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco) 100 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7575267;ácido valproico 500 mg comprimido 100 comprimidos;5118541;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco);4567041;No;
7103186;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7103178;ácido valproico 500 mg comprimido 30 comprimidos;5118541;ácido valproico 500 mg comprimido con recubrimiento entérico (Andrómaco);4567041;No;
7570589;ácido zoledrónico 4 mg polvo liofilizado para solución para infusión intravenosa con solvente (Complex Therap) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7570584;ácido zoledrónico 4 mg inyectable 1 kit;7570580;ácido zoledrónico 4 mg polvo liofilizado para solución para infusión intravenosa con solvente (Complex Therap);4567041;No;
7570609;ácido zoledrónico 4 mg/5 mL solución concentrada para perfusión (Fresenius Kabi) 1 vial 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7435855;ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable 1 vial 5 mililitros;7570606;ácido zoledrónico 4 mg/5 mL solución concentrada para perfusión (Fresenius Kabi);4567041;No;
7570545;ácido zoledrónico 4 mg/5 mL solución inyectable (Euromed) 1 vial 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7435855;ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable 1 vial 5 mililitros;7570539;ácido zoledrónico 4 mg/5 mL solución inyectable (Euromed);4567041;No;
7580740;ácido zoledrónico 4 mg/5 mL solución inyectable (Labvitalis) 1 vial 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7435855;ácido zoledrónico 4 mg/5 mL (800 mcg/mL) inyectable 1 vial 5 mililitros;7580724;ácido zoledrónico 4 mg/5 mL solución inyectable (Labvitalis);4567041;No;
7356688;acifin comprimido masticable (Mintlab) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7356685;magaldrato 480 mg + simeticona 100 mg comprimido 10 comprimidos;5988129;acifin comprimido masticable (Mintlab);4567041;No;
7570161;aclasta solución inyectable para perfusión (Novartis) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7570148;ácido zoledrónico 5 mg/100 mL (50 mcg/mL) inyectable 1 frasco 100 mililitros;921104;aclasta solución inyectable para perfusión (Novartis);4567041;No;
7133676;acneral 10 mg cápsula blanda (Lab Chile) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7133288;isotretinoína 10 mg cápsula 30 cápsulas;5988748;acneral 10 mg cápsula blanda (Lab Chile);4567041;No;
7133681;acneral 20 mg cápsula blanda (Lab Chile) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7133290;isotretinoína 20 mg cápsula 30 cápsulas;5988952;acneral 20 mg cápsula blanda (Lab Chile);4567041;No;
7133845;acnotin 10 mg cápsula blanda (Bagó) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7133288;isotretinoína 10 mg cápsula 30 cápsulas;5988460;acnotin 10 mg cápsula blanda (Bagó);4567041;No;
7133848;acnotin 20 mg cápsula blanda (Bagó) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7133290;isotretinoína 20 mg cápsula 30 cápsulas;5988815;acnotin 20 mg cápsula blanda (Bagó);4567041;No;
7193882;acotol comprimido recubierto (Gynopharm) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7190148;dienogest 2 mg + etinilestradiol 30 mcg comprimido 28 comprimidos;6557069;acotol comprimido recubierto (Gynopharm);4567041;No;
7680365;act - HIB polvo liofilizado para solución inyectable con solvente (Sanofi Pasteur) 1 jeringa prellenada 0,5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7680303;vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano 10 mcg inyectable 1 jeringa prellenada 0,5 mililitros;7680362;act - HIB polvo liofilizado para solución inyectable con solvente (Sanofi Pasteur);4567041;No;
7682843;ACTacel polvo liofilizado y suspensión inyectable (Sanofi Pasteur) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7682806;vacuna Haemophilus influenzae polisacárido tipo B conjugado proteína tétano 10 mcg inyectable 1 vial y Bordetella pertussis (acelular) + toxoide difteria 30 UI/0,5 mL + toxoide tétano 40 UI/0,5 mL + fosfato de aluminio (adyuvante) inyectable 1 vial 0,5 mililitros 1 kit;5988121;ACTacel polvo liofilizado y suspensión inyectable (Sanofi Pasteur);4567041;No;
7152905;actan cápsula (Saval) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7152851;fluoxetina 20 mg cápsula 30 cápsulas;1209497;actan cápsula (Saval);4567041;No;
7152907;actan cápsula (Saval) 60 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7152902;fluoxetina 20 mg cápsula 60 cápsulas;1209497;actan cápsula (Saval);4567041;No;
7152935;actan CD comprimido dispersable (Saval) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7152853;fluoxetina 20 mg comprimido 30 comprimidos;5988684;actan CD comprimido dispersable (Saval);4567041;No;
7601597;actebral cápsula (Recalcine) 28 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7601593;ácido gamma aminobutírico 150 mg + hematoporfirina 200 mcg + procaína 50 mg cápsula 28 cápsulas;3930101;actebral cápsula (Recalcine);4567041;No;
7287349;actemra 162 mg/0,9 mL solución inyectable (Roche) 4 jeringas prellenadas 0,9 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7287338;tocilizumab 162 mg/0,9 mL (180 mg/mL) inyectable 4 jeringas prellenadas 0,9 mililitros;7287329;actemra 162 mg/0,9 mL solución inyectable (Roche);4567041;No;
7225559;actemra 200 mg/10 mL concentrado para solución para infusión (Roche) 1 vial 10 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7225477;tocilizumab 200 mg/10 mL (20 mg/mL) inyectable 1 vial 10 mililitros;6563334;actemra 200 mg/10 mL concentrado para solución para infusión (Roche);4567041;No;
7225567;actemra 400 mg/20 mL concentrado para solución para infusión (Roche) 1 vial 20 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7225480;tocilizumab 400 mg/20 mL (20 mg/mL) inyectable 1 vial 20 mililitros;5988858;actemra 400 mg/20 mL concentrado para solución para infusión (Roche);4567041;No;
7225552;actemra 80 mg/4 mL concentrado para solución para infusión (Roche) 1 vial 4 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7225474;tocilizumab 80 mg/4 mL (20 mg/mL) inyectable 1 vial 4 mililitros;5988311;actemra 80 mg/4 mL concentrado para solución para infusión (Roche);4567041;No;
7455038;actigeron comprimido con recubrimiento entérico (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7455036;L - acetilcarnitina 500 mg COMPRIMIDO 30 comprimidos;7455030;actigeron comprimido con recubrimiento entérico (Bagó);4567041;No;
7217991;actilyse polvo liofilizado para solución inyectable con solvente (Boehringer I.) 2 kits;;Vigente;Sensible;Autogenerado;;;;;;;;;;7217820;alteplasa 50 mg inyectable 2 kits;818135;actilyse polvo liofilizado para solución inyectable con solvente (Boehringer I.);4567041;No;
7451869;actipram 40 mg comprimido recubierto (Lab Chile) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7153673;citalopram 40 mg comprimido 30 comprimidos;5988273;actipram 40 mg comprimido recubierto (Lab Chile);4567041;No;
7495551;actiser - T pump gel transdérmico (Silesia) 1 pomo 50 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7495546;testosterona 5 mg/dosis gel 1 pomo 50 dosis;7495541;actiser - T pump gel transdérmico (Silesia);4567041;No;
7495556;actiser - T pump gel transdérmico (Silesia) 1 pomo 70 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7495529;testosterona 5 mg/dosis gel 1 pomo 70 dosis;7495541;actiser - T pump gel transdérmico (Silesia);4567041;No;
7497284;actiser - T 25 mg gel (Silesia) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7495493;testosterona 25 mg gel 30 sobres;6627683;actiser - T 25 mg gel (Silesia);4567041;No;
7497294;actiser - T 50 mg gel (Silesia) 30 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7495496;testosterona 50 mg gel 30 sobres;6627691;actiser - T 50 mg gel (Silesia);4567041;No;
7534520;activelle comprimido recubierto (Silesia) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7534468;estradiol 1 mg + noretisterona 500 mcg comprimido 28 comprimidos;5988529;activelle comprimido recubierto (Silesia);4567041;No;
7685943;actonel 150 mg comprimido recubierto (Sanofi Aventis) 1 comprimido;;Vigente;Sensible;Autogenerado;;;;;;;;;;7685942;ácido risedrónico 150 mg comprimido 1 comprimido;6629027;actonel 150 mg comprimido recubierto (Sanofi Aventis);4567041;No;
7517335;actos met 15 mg / 850 mg comprimido recubierto (Abbott) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7517331;metformina 850 mg + pioglitazona 15 mg comprimido 30 comprimidos;7517325;actos met 15 mg / 850 mg comprimido recubierto (Abbott);4567041;No;
7517348;actos 15 mg comprimido (Abbott) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7517342;pioglitazona 15 mg comprimido 30 comprimidos;5988007;actos 15 mg comprimido (Abbott);4567041;No;
7517349;actos 30 mg comprimido (Abbott) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7517345;pioglitazona 30 mg comprimido 30 comprimidos;6635517;actos 30 mg comprimido (Abbott);4567041;No;
7137549;actrapid penfill solución inyectable en cartucho (Novo Nordisk) 5 cartuchos 3 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7137528;insulina humana soluble 300 UI/3 mL (100 UI/1 mL) inyectable en cartucho 5 cartuchos 3 mililitros;7137543;actrapid penfill solución inyectable en cartucho (Novo Nordisk);4567041;No;
7015102;actrapid solución inyectable (Novo Nordisk) 1 vial 10 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7015051;insulina humana soluble 1000 UI/10 mL (100 UI/mL) inyectable 1 vial 10 mililitros;96838;actrapid solución inyectable (Novo Nordisk);4567041;No;
6916641;actron pediátrico suspensión oral (Bayer) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;6916600;ibuprofeno 200 mg/5 mL suspensión oral 1 frasco 100 mililitros;3968694;actron pediátrico suspensión oral (Bayer);4567041;No;
6909577;actron 200 mg cápsula blanda (Bayer) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;6909456;ibuprofeno 200 mg cápsula 10 cápsulas;120507;actron 200 mg cápsula blanda (Bayer);4567041;No;
6909589;actron 400 mg cápsula blanda (Bayer) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;6909459;ibuprofeno 400 mg cápsula 10 cápsulas;136027;actron 400 mg cápsula blanda (Bayer);4567041;No;
6910203;actron 600 mg cápsula blanda (Bayer) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;6909464;ibuprofeno 600 mg cápsula 10 cápsulas;79701;actron 600 mg cápsula blanda (Bayer);4567041;No;
7504066;acular LS solución oftálmica (Allergan) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7504039;ketorolaco 0,4% (4 mg/mL) colirio 1 frasco 5 mililitros;100336;acular LS solución oftálmica (Allergan);4567041;No;
7504064;acular solución oftálmica (Allergan) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7504040;ketorolaco 0,5% (5 mg/mL) colirio 1 frasco 5 mililitros;678944;acular solución oftálmica (Allergan);4567041;No;
7229044;acuode 50.000 UI polvo para solución oral (Gynopharm) 2 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7228965;colecalciferol 50.000 UI polvo para preparado oral 2 sobres;7229038;acuode 50.000 UI polvo para solución oral (Gynopharm);4567041;No;
7328583;acus 1000 polvo para solución inyectable (Roemmers) 1 vial;;Vigente;Sensible;Autogenerado;;;;;;;;;;7328148;meropenem 1000 mg inyectable 1 vial;7328545;acus 1000 polvo para solución inyectable (Roemmers);4567041;No;
7328578;acus 500 polvo para solución inyectable (Roemmers) 1 vial;;Vigente;Sensible;Autogenerado;;;;;;;;;;7328145;meropenem 500 mg inyectable 1 vial;7328569;acus 500 polvo para solución inyectable (Roemmers);4567041;No;
7318172;adacai 10 / 10 comprimido (MSD) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7317969;ezetimiba 10 mg + simvastatina 10 mg comprimido 28 comprimidos;530;adacai 10 / 10 comprimido (MSD);4567041;No;
7318178;adacai 10 / 20 comprimido (MSD) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7317975;ezetimiba 10 mg + simvastatina 20 mg comprimido 28 comprimidos;5988775;adacai 10 / 20 comprimido (MSD);4567041;No;
7677438;adacel suspensión inyectable (Sanofi Pasteur) 1 vial 0,5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7677426;vacuna Bordetella pertussis (acelular) + toxoide difteria 2 UI/0,5 mL + toxoide tétano 20 UI/0,5 mL + fosfato de aluminio (adyuvante) inyectable 1 vial 0,5 mililitros;381625;adacel suspensión inyectable (Sanofi Pasteur);4567041;No;
7373689;adalat oros 20 mg comprimido recubierto de liberación osmótica programada (Bayer) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7306365;nifedipino 20 mg comprimido liberación modificada 30 comprimidos;5988149;adalat oros 20 mg comprimido recubierto de liberación osmótica programada (Bayer);4567041;No;
7373698;adalat oros 30 mg comprimido recubierto de liberación osmótica programada (Bayer) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373271;nifedipino 30 mg comprimido liberación modificada 30 comprimidos;70081;adalat oros 30 mg comprimido recubierto de liberación osmótica programada (Bayer);4567041;No;
7373703;adalat oros 60 mg comprimido recubierto de liberación osmótica programada (Bayer) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373276;nifedipino 60 mg comprimido liberación modificada 20 comprimidos;6630578;adalat oros 60 mg comprimido recubierto de liberación osmótica programada (Bayer);4567041;No;
7373679;adalat retard 10 mg comprimido recubierto de liberación prolongada (Bayer) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373195;nifedipino 10 mg comprimido liberación modificada 20 comprimidos;6630798;adalat retard 10 mg comprimido recubierto de liberación prolongada (Bayer);4567041;No;
7373682;adalat retard 10 mg comprimido recubierto de liberación prolongada (Bayer) 50 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373200;nifedipino 10 mg comprimido liberación modificada 50 comprimidos;6630798;adalat retard 10 mg comprimido recubierto de liberación prolongada (Bayer);4567041;No;
7373681;adalat retard 20 mg comprimido recubierto de liberación prolongada (Bayer) 50 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373226;nifedipino 20 mg comprimido liberación modificada 50 comprimidos;5988066;adalat retard 20 mg comprimido recubierto de liberación prolongada (Bayer);4567041;No;
7373677;adalat 10 mg cápsula blanda (Bayer) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7373175;nifedipino 10 mg cápsula 30 cápsulas;6628834;adalat 10 mg cápsula blanda (Bayer);4567041;No;
7566730;adapac 0,1% gel dérmico (Fouchard) 1 pomo 30 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7230167;adapaleno 0,1% (1 mg/g) gel 1 pomo 30 gramos;7566728;adapac 0,1% gel dérmico (Fouchard);4567041;No;
7316632;adax retard 0,5 mg comprimido de liberación prolongada (Saval)  30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7316618;alprazolam 0,5 mg comprimido liberación modificada 30 comprimidos;5719433;adax retard 0,5 mg comprimido de liberación prolongada (Saval);4567041;No;
7316643;adax retard 1 mg comprimido de liberación prolongada (Saval)  30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7316620;alprazolam 1 mg comprimido liberación modificada 30 comprimidos;5988419;adax retard 1 mg comprimido de liberación prolongada (Saval);4567041;No;
7142091;adax 0,25 mg comprimido (Saval)  30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7097388;alprazolam 0,25 mg comprimido 30 comprimidos;1164343;adax 0,25 mg comprimido (Saval);4567041;No;
7142090;adax 0,5 mg comprimido (Saval) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7083001;alprazolam 0,5 mg comprimido 30 comprimidos;6631021;adax 0,5 mg comprimido (Saval);4567041;No;
7142094;adax 1 mg comprimido (Saval) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141984;alprazolam 1 mg comprimido 30 comprimidos;5988581;adax 1 mg comprimido (Saval);4567041;No;
7374280;adempas 0,5 mg comprimido recubierto (Bayer) 84 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7374182;riociguat 0,5 mg comprimido 84 comprimidos;6593346;adempas 0,5 mg comprimido recubierto (Bayer);4567041;No;
7374287;adempas 1 mg comprimido recubierto (Bayer) 84 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7374185;riociguat 1 mg comprimido 84 comprimidos;6593368;adempas 1 mg comprimido recubierto (Bayer);4567041;No;
7374292;adempas 1,5 mg comprimido recubierto (Bayer) 84 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7374189;riociguat 1,5 mg comprimido 84 comprimidos;7374248;adempas 1,5 mg comprimido recubierto (Bayer);4567041;No;
